# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:38:23+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=float round=13
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:38:25.906, 4, 16, 2835 MHz, 10251 MHz, P2, 67.54 W
1, 2026/09/15 09:38:25.906, 4, 16, 2520 MHz, 10251 MHz, P2, 59.71 W
0, 2026/09/15 09:38:26.107, 4, 16, 2835 MHz, 10251 MHz, P2, 67.54 W
1, 2026/09/15 09:38:26.107, 4, 16, 2520 MHz, 10251 MHz, P2, 59.71 W
0, 2026/09/15 09:38:26.307, 4, 16, 2835 MHz, 10251 MHz, P2, 84.21 W
1, 2026/09/15 09:38:26.307, 4, 16, 2820 MHz, 10251 MHz, P2, 81.32 W
0, 2026/09/15 09:38:26.507, 4, 16, 2835 MHz, 10251 MHz, P2, 84.21 W
1, 2026/09/15 09:38:26.508, 4, 16, 2820 MHz, 10251 MHz, P2, 81.32 W
0, 2026/09/15 09:38:26.708, 4, 16, 2835 MHz, 10251 MHz, P2, 84.21 W
1, 2026/09/15 09:38:26.708, 4, 16, 2820 MHz, 10251 MHz, P2, 81.32 W
0, 2026/09/15 09:38:26.908, 4, 16, 2835 MHz, 10251 MHz, P2, 102.60 W
1, 2026/09/15 09:38:26.908, 4, 16, 2820 MHz, 10251 MHz, P2, 97.83 W
0, 2026/09/15 09:38:27.108, 4, 16, 2835 MHz, 10251 MHz, P2, 102.60 W
1, 2026/09/15 09:38:27.109, 4, 16, 2820 MHz, 10251 MHz, P2, 97.83 W
0, 2026/09/15 09:38:27.309, 4, 16, 2835 MHz, 10251 MHz, P2, 109.11 W
1, 2026/09/15 09:38:27.309, 4, 16, 2820 MHz, 10251 MHz, P2, 103.69 W
0, 2026/09/15 09:38:27.509, 4, 16, 2835 MHz, 10251 MHz, P2, 109.11 W
1, 2026/09/15 09:38:27.509, 4, 16, 2820 MHz, 10251 MHz, P2, 103.69 W
0, 2026/09/15 09:38:27.710, 4, 16, 2835 MHz, 10251 MHz, P2, 109.11 W
1, 2026/09/15 09:38:27.710, 4, 16, 2820 MHz, 10251 MHz, P2, 103.69 W
0, 2026/09/15 09:38:27.910, 4, 16, 2835 MHz, 10251 MHz, P2, 110.27 W
1, 2026/09/15 09:38:27.910, 4, 16, 2820 MHz, 10251 MHz, P2, 104.69 W
0, 2026/09/15 09:38:28.110, 4, 16, 2835 MHz, 10251 MHz, P2, 110.27 W
1, 2026/09/15 09:38:28.110, 4, 16, 2820 MHz, 10251 MHz, P2, 104.69 W
0, 2026/09/15 09:38:28.311, 4, 16, 2835 MHz, 10251 MHz, P2, 110.82 W
1, 2026/09/15 09:38:28.311, 4, 16, 2820 MHz, 10251 MHz, P2, 105.25 W
0, 2026/09/15 09:38:28.511, 4, 16, 2835 MHz, 10251 MHz, P2, 110.82 W
1, 2026/09/15 09:38:28.511, 4, 16, 2820 MHz, 10251 MHz, P2, 105.25 W
0, 2026/09/15 09:38:28.711, 4, 16, 2835 MHz, 10251 MHz, P2, 110.82 W
1, 2026/09/15 09:38:28.711, 4, 16, 2820 MHz, 10251 MHz, P2, 105.25 W
0, 2026/09/15 09:38:28.912, 4, 16, 2835 MHz, 10251 MHz, P2, 110.98 W
1, 2026/09/15 09:38:28.912, 4, 16, 2820 MHz, 10251 MHz, P2, 105.43 W
0, 2026/09/15 09:38:29.112, 4, 16, 2835 MHz, 10251 MHz, P2, 110.98 W
1, 2026/09/15 09:38:29.112, 4, 16, 2820 MHz, 10251 MHz, P2, 105.43 W
0, 2026/09/15 09:38:29.312, 4, 16, 2835 MHz, 10251 MHz, P2, 111.53 W
1, 2026/09/15 09:38:29.312, 4, 16, 2820 MHz, 10251 MHz, P2, 105.84 W
0, 2026/09/15 09:38:29.513, 4, 16, 2835 MHz, 10251 MHz, P2, 111.53 W
1, 2026/09/15 09:38:29.513, 4, 16, 2820 MHz, 10251 MHz, P2, 105.84 W
0, 2026/09/15 09:38:29.713, 4, 16, 2835 MHz, 10251 MHz, P2, 111.53 W
1, 2026/09/15 09:38:29.713, 4, 16, 2820 MHz, 10251 MHz, P2, 105.84 W
0, 2026/09/15 09:38:29.913, 4, 16, 2835 MHz, 10251 MHz, P2, 111.62 W
1, 2026/09/15 09:38:29.913, 4, 16, 2820 MHz, 10251 MHz, P2, 105.68 W
0, 2026/09/15 09:38:30.114, 4, 16, 2835 MHz, 10251 MHz, P2, 111.62 W
1, 2026/09/15 09:38:30.114, 4, 16, 2820 MHz, 10251 MHz, P2, 105.68 W
0, 2026/09/15 09:38:30.314, 4, 16, 2835 MHz, 10251 MHz, P2, 112.42 W
1, 2026/09/15 09:38:30.314, 4, 16, 2820 MHz, 10251 MHz, P2, 106.24 W
0, 2026/09/15 09:38:30.514, 4, 16, 2835 MHz, 10251 MHz, P2, 112.42 W
1, 2026/09/15 09:38:30.514, 4, 16, 2820 MHz, 10251 MHz, P2, 106.24 W
0, 2026/09/15 09:38:30.715, 4, 16, 2835 MHz, 10251 MHz, P2, 112.42 W
1, 2026/09/15 09:38:30.715, 4, 16, 2820 MHz, 10251 MHz, P2, 106.24 W
0, 2026/09/15 09:38:30.915, 4, 16, 2835 MHz, 10251 MHz, P2, 112.69 W
1, 2026/09/15 09:38:30.915, 4, 16, 2820 MHz, 10251 MHz, P2, 106.53 W
0, 2026/09/15 09:38:31.115, 4, 16, 2835 MHz, 10251 MHz, P2, 112.69 W
1, 2026/09/15 09:38:31.116, 4, 16, 2820 MHz, 10251 MHz, P2, 106.53 W
0, 2026/09/15 09:38:31.316, 4, 16, 2835 MHz, 10251 MHz, P2, 111.96 W
1, 2026/09/15 09:38:31.316, 4, 16, 2820 MHz, 10251 MHz, P2, 105.79 W
0, 2026/09/15 09:38:31.516, 4, 16, 2835 MHz, 10251 MHz, P2, 111.96 W
1, 2026/09/15 09:38:31.516, 4, 16, 2820 MHz, 10251 MHz, P2, 105.79 W
0, 2026/09/15 09:38:31.717, 4, 16, 2835 MHz, 10251 MHz, P2, 111.96 W
1, 2026/09/15 09:38:31.717, 4, 16, 2820 MHz, 10251 MHz, P2, 105.79 W
0, 2026/09/15 09:38:31.917, 4, 16, 2835 MHz, 10251 MHz, P2, 113.10 W
1, 2026/09/15 09:38:31.917, 4, 16, 2820 MHz, 10251 MHz, P2, 107.06 W
0, 2026/09/15 09:38:32.117, 4, 16, 2835 MHz, 10251 MHz, P2, 113.10 W
1, 2026/09/15 09:38:32.117, 4, 16, 2820 MHz, 10251 MHz, P2, 107.06 W
0, 2026/09/15 09:38:32.318, 4, 16, 2835 MHz, 10251 MHz, P2, 113.11 W
1, 2026/09/15 09:38:32.318, 4, 16, 2820 MHz, 10251 MHz, P2, 106.96 W
0, 2026/09/15 09:38:32.518, 4, 16, 2835 MHz, 10251 MHz, P2, 113.11 W
1, 2026/09/15 09:38:32.518, 4, 16, 2820 MHz, 10251 MHz, P2, 106.96 W
0, 2026/09/15 09:38:32.718, 4, 16, 2835 MHz, 10251 MHz, P2, 113.11 W
1, 2026/09/15 09:38:32.719, 4, 16, 2820 MHz, 10251 MHz, P2, 106.96 W
0, 2026/09/15 09:38:32.919, 4, 16, 2835 MHz, 10251 MHz, P2, 112.07 W
1, 2026/09/15 09:38:32.919, 4, 16, 2820 MHz, 10251 MHz, P2, 105.76 W
0, 2026/09/15 09:38:33.119, 4, 16, 2835 MHz, 10251 MHz, P2, 112.07 W
1, 2026/09/15 09:38:33.119, 4, 16, 2820 MHz, 10251 MHz, P2, 105.76 W
0, 2026/09/15 09:38:33.320, 4, 16, 2835 MHz, 10251 MHz, P2, 112.08 W
1, 2026/09/15 09:38:33.320, 4, 16, 2820 MHz, 10251 MHz, P2, 105.96 W
0, 2026/09/15 09:38:33.520, 4, 16, 2835 MHz, 10251 MHz, P2, 112.08 W
1, 2026/09/15 09:38:33.520, 4, 16, 2820 MHz, 10251 MHz, P2, 105.96 W
0, 2026/09/15 09:38:33.721, 4, 16, 2835 MHz, 10251 MHz, P2, 112.08 W
1, 2026/09/15 09:38:33.749, 4, 16, 2820 MHz, 10501 MHz, P0, 99.71 W
0, 2026/09/15 09:38:33.952, 4, 16, 2835 MHz, 10501 MHz, P0, 104.44 W
1, 2026/09/15 09:38:33.952, 4, 16, 2820 MHz, 10501 MHz, P0, 99.71 W
0, 2026/09/15 09:38:34.152, 4, 16, 2835 MHz, 10501 MHz, P0, 104.44 W
1, 2026/09/15 09:38:34.152, 4, 16, 2820 MHz, 10501 MHz, P0, 99.71 W
