# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:36:40+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=float round=5
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
1, 2026/09/15 09:36:43.684, 4, 16, 2820 MHz, 10251 MHz, P2, 100.00 W
0, 2026/09/15 09:36:43.885, 4, 16, 2835 MHz, 10251 MHz, P2, 109.27 W
1, 2026/09/15 09:36:43.885, 4, 16, 2820 MHz, 10251 MHz, P2, 103.36 W
0, 2026/09/15 09:36:44.085, 4, 16, 2835 MHz, 10251 MHz, P2, 109.27 W
1, 2026/09/15 09:36:44.085, 4, 16, 2820 MHz, 10251 MHz, P2, 103.36 W
0, 2026/09/15 09:36:44.285, 4, 16, 2835 MHz, 10251 MHz, P2, 110.14 W
1, 2026/09/15 09:36:44.286, 4, 16, 2820 MHz, 10251 MHz, P2, 103.92 W
0, 2026/09/15 09:36:44.486, 4, 16, 2835 MHz, 10251 MHz, P2, 110.14 W
1, 2026/09/15 09:36:44.486, 4, 16, 2820 MHz, 10251 MHz, P2, 103.92 W
0, 2026/09/15 09:36:44.686, 4, 16, 2835 MHz, 10251 MHz, P2, 110.14 W
1, 2026/09/15 09:36:44.686, 4, 16, 2820 MHz, 10251 MHz, P2, 103.92 W
0, 2026/09/15 09:36:44.887, 4, 16, 2835 MHz, 10251 MHz, P2, 110.63 W
1, 2026/09/15 09:36:44.887, 4, 16, 2820 MHz, 10251 MHz, P2, 104.79 W
0, 2026/09/15 09:36:45.088, 4, 16, 2835 MHz, 10251 MHz, P2, 110.63 W
1, 2026/09/15 09:36:45.088, 4, 16, 2820 MHz, 10251 MHz, P2, 104.79 W
0, 2026/09/15 09:36:45.288, 4, 16, 2835 MHz, 10251 MHz, P2, 111.36 W
1, 2026/09/15 09:36:45.288, 4, 16, 2820 MHz, 10251 MHz, P2, 105.18 W
0, 2026/09/15 09:36:45.488, 4, 16, 2835 MHz, 10251 MHz, P2, 111.36 W
1, 2026/09/15 09:36:45.489, 4, 16, 2820 MHz, 10251 MHz, P2, 105.18 W
0, 2026/09/15 09:36:45.689, 4, 16, 2835 MHz, 10251 MHz, P2, 111.36 W
1, 2026/09/15 09:36:45.689, 4, 16, 2820 MHz, 10251 MHz, P2, 105.18 W
0, 2026/09/15 09:36:45.889, 4, 16, 2835 MHz, 10251 MHz, P2, 111.19 W
1, 2026/09/15 09:36:45.889, 4, 16, 2820 MHz, 10251 MHz, P2, 105.18 W
0, 2026/09/15 09:36:46.090, 4, 16, 2835 MHz, 10251 MHz, P2, 111.19 W
1, 2026/09/15 09:36:46.090, 4, 16, 2820 MHz, 10251 MHz, P2, 105.18 W
0, 2026/09/15 09:36:46.290, 4, 16, 2835 MHz, 10251 MHz, P2, 111.60 W
1, 2026/09/15 09:36:46.290, 4, 16, 2820 MHz, 10251 MHz, P2, 105.87 W
0, 2026/09/15 09:36:46.490, 4, 16, 2835 MHz, 10251 MHz, P2, 111.60 W
1, 2026/09/15 09:36:46.491, 4, 16, 2820 MHz, 10251 MHz, P2, 105.87 W
0, 2026/09/15 09:36:46.691, 4, 16, 2835 MHz, 10251 MHz, P2, 111.60 W
1, 2026/09/15 09:36:46.691, 4, 16, 2820 MHz, 10251 MHz, P2, 105.87 W
0, 2026/09/15 09:36:46.891, 4, 16, 2835 MHz, 10251 MHz, P2, 111.53 W
1, 2026/09/15 09:36:46.891, 4, 16, 2820 MHz, 10251 MHz, P2, 105.45 W
0, 2026/09/15 09:36:47.092, 4, 16, 2835 MHz, 10251 MHz, P2, 111.53 W
1, 2026/09/15 09:36:47.092, 4, 16, 2820 MHz, 10251 MHz, P2, 105.45 W
0, 2026/09/15 09:36:47.292, 4, 16, 2835 MHz, 10251 MHz, P2, 111.09 W
1, 2026/09/15 09:36:47.292, 4, 16, 2820 MHz, 10251 MHz, P2, 105.73 W
0, 2026/09/15 09:36:47.492, 4, 16, 2835 MHz, 10251 MHz, P2, 111.09 W
1, 2026/09/15 09:36:47.493, 4, 16, 2820 MHz, 10251 MHz, P2, 105.73 W
0, 2026/09/15 09:36:47.693, 4, 16, 2835 MHz, 10251 MHz, P2, 111.09 W
1, 2026/09/15 09:36:47.693, 4, 16, 2820 MHz, 10251 MHz, P2, 105.73 W
0, 2026/09/15 09:36:47.893, 4, 16, 2835 MHz, 10251 MHz, P2, 111.38 W
1, 2026/09/15 09:36:47.896, 4, 16, 2820 MHz, 10251 MHz, P2, 104.95 W
0, 2026/09/15 09:36:48.096, 4, 16, 2835 MHz, 10251 MHz, P2, 111.38 W
1, 2026/09/15 09:36:48.096, 4, 16, 2820 MHz, 10251 MHz, P2, 104.95 W
0, 2026/09/15 09:36:48.296, 4, 16, 2835 MHz, 10251 MHz, P2, 112.74 W
1, 2026/09/15 09:36:48.296, 4, 16, 2820 MHz, 10251 MHz, P2, 106.25 W
0, 2026/09/15 09:36:48.497, 4, 16, 2835 MHz, 10251 MHz, P2, 112.74 W
1, 2026/09/15 09:36:48.497, 4, 16, 2820 MHz, 10251 MHz, P2, 106.25 W
0, 2026/09/15 09:36:48.697, 4, 16, 2835 MHz, 10251 MHz, P2, 112.74 W
1, 2026/09/15 09:36:48.697, 4, 16, 2820 MHz, 10251 MHz, P2, 106.25 W
0, 2026/09/15 09:36:48.897, 4, 16, 2835 MHz, 10251 MHz, P2, 112.80 W
1, 2026/09/15 09:36:48.898, 4, 16, 2820 MHz, 10251 MHz, P2, 106.33 W
0, 2026/09/15 09:36:49.098, 4, 16, 2835 MHz, 10251 MHz, P2, 112.80 W
1, 2026/09/15 09:36:49.098, 4, 16, 2820 MHz, 10251 MHz, P2, 106.33 W
0, 2026/09/15 09:36:49.298, 4, 16, 2835 MHz, 10251 MHz, P2, 111.74 W
1, 2026/09/15 09:36:49.298, 4, 16, 2820 MHz, 10251 MHz, P2, 105.01 W
0, 2026/09/15 09:36:49.499, 4, 16, 2835 MHz, 10251 MHz, P2, 111.74 W
1, 2026/09/15 09:36:49.499, 4, 16, 2820 MHz, 10251 MHz, P2, 105.01 W
0, 2026/09/15 09:36:49.699, 4, 16, 2835 MHz, 10251 MHz, P2, 111.74 W
1, 2026/09/15 09:36:49.699, 4, 16, 2820 MHz, 10251 MHz, P2, 105.01 W
0, 2026/09/15 09:36:49.899, 4, 16, 2835 MHz, 10251 MHz, P2, 112.55 W
1, 2026/09/15 09:36:49.900, 4, 16, 2820 MHz, 10251 MHz, P2, 105.09 W
0, 2026/09/15 09:36:50.100, 4, 16, 2835 MHz, 10251 MHz, P2, 112.55 W
1, 2026/09/15 09:36:50.100, 4, 16, 2820 MHz, 10251 MHz, P2, 105.09 W
0, 2026/09/15 09:36:50.300, 4, 16, 2835 MHz, 10251 MHz, P2, 99.55 W
1, 2026/09/15 09:36:50.300, 4, 16, 2820 MHz, 10251 MHz, P2, 96.64 W
0, 2026/09/15 09:36:50.501, 4, 16, 2835 MHz, 10251 MHz, P2, 99.55 W
1, 2026/09/15 09:36:50.545, 4, 16, 2820 MHz, 10251 MHz, P2, 96.64 W
0, 2026/09/15 09:36:50.748, 4, 16, 2835 MHz, 10251 MHz, P2, 99.55 W
1, 2026/09/15 09:36:50.748, 4, 16, 2820 MHz, 10501 MHz, P0, 86.43 W
0, 2026/09/15 09:36:50.949, 4, 16, 2835 MHz, 10501 MHz, P0, 87.63 W
1, 2026/09/15 09:36:50.949, 4, 16, 2820 MHz, 10501 MHz, P0, 86.43 W
