# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:38:11+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=half round=12
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
1, 2026/09/15 09:38:18.638, 4, 16, 2820 MHz, 10251 MHz, P2, 105.40 W
0, 2026/09/15 09:38:18.838, 4, 16, 2835 MHz, 10251 MHz, P2, 111.98 W
1, 2026/09/15 09:38:18.839, 4, 16, 2820 MHz, 10251 MHz, P2, 106.19 W
0, 2026/09/15 09:38:19.039, 4, 16, 2835 MHz, 10251 MHz, P2, 111.98 W
1, 2026/09/15 09:38:19.039, 4, 16, 2820 MHz, 10251 MHz, P2, 106.19 W
0, 2026/09/15 09:38:19.239, 4, 16, 2835 MHz, 10251 MHz, P2, 111.98 W
1, 2026/09/15 09:38:19.239, 4, 16, 2820 MHz, 10251 MHz, P2, 106.23 W
0, 2026/09/15 09:38:19.440, 4, 16, 2835 MHz, 10251 MHz, P2, 111.87 W
1, 2026/09/15 09:38:19.440, 4, 16, 2820 MHz, 10251 MHz, P2, 106.23 W
0, 2026/09/15 09:38:19.640, 4, 16, 2835 MHz, 10251 MHz, P2, 111.87 W
1, 2026/09/15 09:38:19.640, 4, 16, 2820 MHz, 10251 MHz, P2, 106.23 W
0, 2026/09/15 09:38:19.840, 4, 16, 2835 MHz, 10251 MHz, P2, 110.65 W
1, 2026/09/15 09:38:19.841, 4, 16, 2820 MHz, 10251 MHz, P2, 104.86 W
0, 2026/09/15 09:38:20.041, 4, 16, 2835 MHz, 10251 MHz, P2, 110.65 W
1, 2026/09/15 09:38:20.041, 4, 16, 2820 MHz, 10251 MHz, P2, 104.86 W
0, 2026/09/15 09:38:20.241, 4, 16, 2835 MHz, 10251 MHz, P2, 110.65 W
1, 2026/09/15 09:38:20.241, 4, 16, 2820 MHz, 10251 MHz, P2, 106.04 W
0, 2026/09/15 09:38:20.442, 4, 16, 2835 MHz, 10251 MHz, P2, 111.86 W
1, 2026/09/15 09:38:20.442, 4, 16, 2820 MHz, 10251 MHz, P2, 106.04 W
0, 2026/09/15 09:38:20.642, 4, 16, 2835 MHz, 10251 MHz, P2, 111.86 W
1, 2026/09/15 09:38:20.642, 4, 16, 2820 MHz, 10251 MHz, P2, 106.04 W
0, 2026/09/15 09:38:20.843, 4, 16, 2835 MHz, 10251 MHz, P2, 112.78 W
1, 2026/09/15 09:38:20.843, 4, 16, 2820 MHz, 10251 MHz, P2, 107.12 W
0, 2026/09/15 09:38:21.043, 4, 16, 2835 MHz, 10251 MHz, P2, 112.78 W
1, 2026/09/15 09:38:21.043, 4, 16, 2820 MHz, 10251 MHz, P2, 107.12 W
0, 2026/09/15 09:38:21.243, 4, 16, 2835 MHz, 10251 MHz, P2, 112.78 W
1, 2026/09/15 09:38:21.244, 4, 16, 2820 MHz, 10251 MHz, P2, 107.07 W
0, 2026/09/15 09:38:21.444, 4, 16, 2835 MHz, 10251 MHz, P2, 112.62 W
1, 2026/09/15 09:38:21.444, 4, 16, 2820 MHz, 10251 MHz, P2, 107.07 W
0, 2026/09/15 09:38:21.644, 4, 16, 2835 MHz, 10251 MHz, P2, 112.62 W
1, 2026/09/15 09:38:21.644, 4, 16, 2820 MHz, 10251 MHz, P2, 107.07 W
0, 2026/09/15 09:38:21.845, 4, 16, 2835 MHz, 10251 MHz, P2, 110.53 W
1, 2026/09/15 09:38:21.845, 4, 16, 2820 MHz, 10251 MHz, P2, 105.02 W
0, 2026/09/15 09:38:22.045, 4, 16, 2835 MHz, 10251 MHz, P2, 110.53 W
1, 2026/09/15 09:38:22.045, 4, 16, 2820 MHz, 10251 MHz, P2, 105.02 W
0, 2026/09/15 09:38:22.245, 4, 16, 2835 MHz, 10251 MHz, P2, 110.53 W
1, 2026/09/15 09:38:22.246, 4, 16, 2820 MHz, 10251 MHz, P2, 104.91 W
0, 2026/09/15 09:38:22.446, 4, 16, 2835 MHz, 10251 MHz, P2, 110.32 W
1, 2026/09/15 09:38:22.446, 4, 16, 2820 MHz, 10251 MHz, P2, 104.91 W
0, 2026/09/15 09:38:22.646, 4, 16, 2835 MHz, 10251 MHz, P2, 110.32 W
1, 2026/09/15 09:38:22.647, 4, 16, 2820 MHz, 10251 MHz, P2, 104.91 W
0, 2026/09/15 09:38:22.847, 4, 16, 2835 MHz, 10251 MHz, P2, 102.43 W
1, 2026/09/15 09:38:22.847, 4, 16, 2820 MHz, 10251 MHz, P2, 97.96 W
0, 2026/09/15 09:38:23.047, 4, 16, 2835 MHz, 10251 MHz, P2, 102.43 W
1, 2026/09/15 09:38:23.047, 4, 16, 2820 MHz, 10251 MHz, P2, 97.96 W
0, 2026/09/15 09:38:23.248, 4, 16, 2835 MHz, 10251 MHz, P2, 102.43 W
1, 2026/09/15 09:38:23.248, 4, 16, 2820 MHz, 10501 MHz, P0, 87.75 W
0, 2026/09/15 09:38:23.448, 4, 16, 2835 MHz, 10501 MHz, P0, 90.84 W
1, 2026/09/15 09:38:23.448, 4, 16, 2820 MHz, 10501 MHz, P0, 87.75 W
0, 2026/09/15 09:38:23.648, 4, 16, 2835 MHz, 10501 MHz, P0, 90.84 W
1, 2026/09/15 09:38:23.649, 4, 16, 2820 MHz, 10501 MHz, P0, 87.75 W
