# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:37:33+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=half round=10
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:37:36.779, 4, 16, 2835 MHz, 10251 MHz, P2, 111.61 W
1, 2026/09/15 09:37:36.779, 4, 16, 2820 MHz, 10251 MHz, P2, 105.62 W
0, 2026/09/15 09:37:36.979, 4, 16, 2835 MHz, 10251 MHz, P2, 111.61 W
1, 2026/09/15 09:37:36.979, 4, 16, 2820 MHz, 10251 MHz, P2, 105.62 W
0, 2026/09/15 09:37:37.180, 4, 16, 2835 MHz, 10251 MHz, P2, 111.61 W
1, 2026/09/15 09:37:37.180, 4, 16, 2820 MHz, 10251 MHz, P2, 105.62 W
0, 2026/09/15 09:37:37.380, 4, 16, 2835 MHz, 10251 MHz, P2, 112.89 W
1, 2026/09/15 09:37:37.380, 4, 16, 2820 MHz, 10251 MHz, P2, 107.71 W
0, 2026/09/15 09:37:37.580, 4, 16, 2835 MHz, 10251 MHz, P2, 112.89 W
1, 2026/09/15 09:37:37.581, 4, 16, 2820 MHz, 10251 MHz, P2, 107.71 W
0, 2026/09/15 09:37:37.781, 4, 16, 2835 MHz, 10251 MHz, P2, 113.60 W
1, 2026/09/15 09:37:37.781, 4, 16, 2820 MHz, 10251 MHz, P2, 108.33 W
0, 2026/09/15 09:37:37.981, 4, 16, 2835 MHz, 10251 MHz, P2, 113.60 W
1, 2026/09/15 09:37:37.981, 4, 16, 2820 MHz, 10251 MHz, P2, 108.33 W
0, 2026/09/15 09:37:38.182, 4, 16, 2835 MHz, 10251 MHz, P2, 113.60 W
1, 2026/09/15 09:37:38.182, 4, 16, 2820 MHz, 10251 MHz, P2, 108.33 W
0, 2026/09/15 09:37:38.382, 4, 16, 2835 MHz, 10251 MHz, P2, 113.23 W
1, 2026/09/15 09:37:38.382, 4, 16, 2820 MHz, 10251 MHz, P2, 107.93 W
0, 2026/09/15 09:37:38.582, 4, 16, 2835 MHz, 10251 MHz, P2, 113.23 W
1, 2026/09/15 09:37:38.582, 4, 16, 2820 MHz, 10251 MHz, P2, 107.93 W
0, 2026/09/15 09:37:38.783, 4, 16, 2835 MHz, 10251 MHz, P2, 114.06 W
1, 2026/09/15 09:37:38.783, 4, 16, 2820 MHz, 10251 MHz, P2, 109.13 W
0, 2026/09/15 09:37:38.983, 4, 16, 2835 MHz, 10251 MHz, P2, 114.06 W
1, 2026/09/15 09:37:38.983, 4, 16, 2820 MHz, 10251 MHz, P2, 109.13 W
0, 2026/09/15 09:37:39.183, 4, 16, 2835 MHz, 10251 MHz, P2, 114.06 W
1, 2026/09/15 09:37:39.184, 4, 16, 2820 MHz, 10251 MHz, P2, 109.13 W
0, 2026/09/15 09:37:39.384, 4, 16, 2835 MHz, 10251 MHz, P2, 113.77 W
1, 2026/09/15 09:37:39.384, 4, 16, 2820 MHz, 10251 MHz, P2, 108.50 W
0, 2026/09/15 09:37:39.584, 4, 16, 2835 MHz, 10251 MHz, P2, 113.77 W
1, 2026/09/15 09:37:39.585, 4, 16, 2820 MHz, 10251 MHz, P2, 108.50 W
0, 2026/09/15 09:37:39.785, 4, 16, 2835 MHz, 10251 MHz, P2, 112.51 W
1, 2026/09/15 09:37:39.785, 4, 16, 2820 MHz, 10251 MHz, P2, 107.38 W
0, 2026/09/15 09:37:39.985, 4, 16, 2835 MHz, 10251 MHz, P2, 112.51 W
1, 2026/09/15 09:37:39.985, 4, 16, 2820 MHz, 10251 MHz, P2, 107.38 W
0, 2026/09/15 09:37:40.186, 4, 16, 2835 MHz, 10251 MHz, P2, 112.51 W
1, 2026/09/15 09:37:40.186, 4, 16, 2820 MHz, 10251 MHz, P2, 107.38 W
0, 2026/09/15 09:37:40.386, 4, 16, 2835 MHz, 10251 MHz, P2, 114.73 W
1, 2026/09/15 09:37:40.386, 4, 16, 2820 MHz, 10251 MHz, P2, 109.30 W
0, 2026/09/15 09:37:40.586, 4, 16, 2835 MHz, 10251 MHz, P2, 114.73 W
1, 2026/09/15 09:37:40.587, 4, 16, 2820 MHz, 10251 MHz, P2, 109.30 W
0, 2026/09/15 09:37:40.787, 4, 16, 2835 MHz, 10251 MHz, P2, 114.62 W
1, 2026/09/15 09:37:40.787, 4, 16, 2820 MHz, 10251 MHz, P2, 109.20 W
0, 2026/09/15 09:37:40.987, 4, 16, 2835 MHz, 10251 MHz, P2, 114.62 W
1, 2026/09/15 09:37:40.987, 4, 16, 2820 MHz, 10251 MHz, P2, 109.20 W
0, 2026/09/15 09:37:41.188, 4, 16, 2835 MHz, 10251 MHz, P2, 114.62 W
1, 2026/09/15 09:37:41.188, 4, 16, 2820 MHz, 10251 MHz, P2, 109.20 W
0, 2026/09/15 09:37:41.388, 4, 16, 2835 MHz, 10251 MHz, P2, 113.27 W
1, 2026/09/15 09:37:41.388, 4, 16, 2820 MHz, 10251 MHz, P2, 107.17 W
0, 2026/09/15 09:37:41.588, 4, 16, 2835 MHz, 10251 MHz, P2, 113.27 W
1, 2026/09/15 09:37:41.588, 4, 16, 2820 MHz, 10251 MHz, P2, 107.17 W
0, 2026/09/15 09:37:41.789, 4, 16, 2835 MHz, 10251 MHz, P2, 102.09 W
1, 2026/09/15 09:37:41.789, 4, 16, 2820 MHz, 10501 MHz, P0, 100.67 W
0, 2026/09/15 09:37:41.989, 4, 16, 2835 MHz, 10251 MHz, P2, 102.09 W
1, 2026/09/15 09:37:41.989, 4, 16, 2820 MHz, 10501 MHz, P0, 100.67 W
0, 2026/09/15 09:37:42.190, 4, 16, 2835 MHz, 10251 MHz, P2, 102.09 W
1, 2026/09/15 09:37:42.190, 4, 16, 2820 MHz, 10501 MHz, P0, 100.67 W
