# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:37:42+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=float round=11
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
1, 2026/09/15 09:38:05.022, 4, 16, 2820 MHz, 10251 MHz, P2, 87.01 W
0, 2026/09/15 09:38:05.222, 4, 16, 2835 MHz, 10251 MHz, P2, 89.35 W
1, 2026/09/15 09:38:05.222, 4, 16, 2820 MHz, 10251 MHz, P2, 87.01 W
0, 2026/09/15 09:38:05.422, 4, 16, 2835 MHz, 10251 MHz, P2, 107.69 W
1, 2026/09/15 09:38:05.422, 4, 16, 2820 MHz, 10251 MHz, P2, 102.83 W
0, 2026/09/15 09:38:05.625, 4, 16, 2835 MHz, 10251 MHz, P2, 107.69 W
1, 2026/09/15 09:38:05.625, 4, 16, 2820 MHz, 10251 MHz, P2, 102.83 W
0, 2026/09/15 09:38:05.825, 4, 16, 2835 MHz, 10251 MHz, P2, 111.38 W
1, 2026/09/15 09:38:05.826, 4, 16, 2820 MHz, 10251 MHz, P2, 105.96 W
0, 2026/09/15 09:38:06.026, 4, 16, 2835 MHz, 10251 MHz, P2, 111.38 W
1, 2026/09/15 09:38:06.026, 4, 16, 2820 MHz, 10251 MHz, P2, 105.96 W
0, 2026/09/15 09:38:06.226, 4, 16, 2835 MHz, 10251 MHz, P2, 111.38 W
1, 2026/09/15 09:38:06.226, 4, 16, 2820 MHz, 10251 MHz, P2, 105.96 W
0, 2026/09/15 09:38:06.427, 4, 16, 2835 MHz, 10251 MHz, P2, 112.48 W
1, 2026/09/15 09:38:06.427, 4, 16, 2820 MHz, 10251 MHz, P2, 106.64 W
0, 2026/09/15 09:38:06.627, 4, 16, 2835 MHz, 10251 MHz, P2, 112.48 W
1, 2026/09/15 09:38:06.628, 4, 16, 2820 MHz, 10251 MHz, P2, 106.64 W
0, 2026/09/15 09:38:06.828, 4, 16, 2835 MHz, 10251 MHz, P2, 112.91 W
1, 2026/09/15 09:38:06.828, 4, 16, 2820 MHz, 10251 MHz, P2, 107.05 W
0, 2026/09/15 09:38:07.028, 4, 16, 2835 MHz, 10251 MHz, P2, 112.91 W
1, 2026/09/15 09:38:07.029, 4, 16, 2820 MHz, 10251 MHz, P2, 107.05 W
0, 2026/09/15 09:38:07.229, 4, 16, 2835 MHz, 10251 MHz, P2, 112.91 W
1, 2026/09/15 09:38:07.229, 4, 16, 2820 MHz, 10251 MHz, P2, 107.05 W
0, 2026/09/15 09:38:07.429, 4, 16, 2835 MHz, 10251 MHz, P2, 112.45 W
1, 2026/09/15 09:38:07.430, 4, 16, 2820 MHz, 10251 MHz, P2, 106.68 W
0, 2026/09/15 09:38:07.630, 4, 16, 2835 MHz, 10251 MHz, P2, 112.45 W
1, 2026/09/15 09:38:07.630, 4, 16, 2820 MHz, 10251 MHz, P2, 106.68 W
0, 2026/09/15 09:38:07.831, 4, 16, 2835 MHz, 10251 MHz, P2, 113.06 W
1, 2026/09/15 09:38:07.831, 4, 16, 2820 MHz, 10251 MHz, P2, 107.32 W
0, 2026/09/15 09:38:08.031, 4, 16, 2835 MHz, 10251 MHz, P2, 113.06 W
1, 2026/09/15 09:38:08.032, 4, 16, 2820 MHz, 10251 MHz, P2, 107.32 W
0, 2026/09/15 09:38:08.232, 4, 16, 2835 MHz, 10251 MHz, P2, 113.06 W
1, 2026/09/15 09:38:08.232, 4, 16, 2820 MHz, 10251 MHz, P2, 107.54 W
0, 2026/09/15 09:38:08.432, 4, 16, 2835 MHz, 10251 MHz, P2, 113.32 W
1, 2026/09/15 09:38:08.432, 4, 16, 2820 MHz, 10251 MHz, P2, 107.54 W
0, 2026/09/15 09:38:08.633, 4, 16, 2835 MHz, 10251 MHz, P2, 113.32 W
1, 2026/09/15 09:38:08.633, 4, 16, 2820 MHz, 10251 MHz, P2, 107.54 W
0, 2026/09/15 09:38:08.833, 4, 16, 2835 MHz, 10251 MHz, P2, 112.70 W
1, 2026/09/15 09:38:08.833, 4, 16, 2820 MHz, 10251 MHz, P2, 107.06 W
0, 2026/09/15 09:38:09.033, 4, 16, 2835 MHz, 10251 MHz, P2, 112.70 W
1, 2026/09/15 09:38:09.034, 4, 16, 2820 MHz, 10251 MHz, P2, 107.06 W
0, 2026/09/15 09:38:09.234, 4, 16, 2835 MHz, 10251 MHz, P2, 112.70 W
1, 2026/09/15 09:38:09.234, 4, 16, 2820 MHz, 10251 MHz, P2, 108.16 W
0, 2026/09/15 09:38:09.434, 4, 16, 2835 MHz, 10251 MHz, P2, 113.53 W
1, 2026/09/15 09:38:09.434, 4, 16, 2820 MHz, 10251 MHz, P2, 108.16 W
0, 2026/09/15 09:38:09.635, 4, 16, 2835 MHz, 10251 MHz, P2, 113.53 W
1, 2026/09/15 09:38:09.681, 4, 16, 2820 MHz, 10251 MHz, P2, 108.16 W
0, 2026/09/15 09:38:09.882, 4, 16, 2835 MHz, 10251 MHz, P2, 113.41 W
1, 2026/09/15 09:38:09.882, 4, 16, 2820 MHz, 10251 MHz, P2, 108.26 W
0, 2026/09/15 09:38:10.082, 4, 16, 2835 MHz, 10251 MHz, P2, 113.41 W
1, 2026/09/15 09:38:10.083, 4, 16, 2820 MHz, 10251 MHz, P2, 108.26 W
0, 2026/09/15 09:38:10.283, 4, 16, 2835 MHz, 10251 MHz, P2, 111.84 W
1, 2026/09/15 09:38:10.283, 4, 16, 2820 MHz, 10251 MHz, P2, 106.96 W
0, 2026/09/15 09:38:10.483, 4, 16, 2835 MHz, 10251 MHz, P2, 111.84 W
1, 2026/09/15 09:38:10.483, 4, 16, 2820 MHz, 10251 MHz, P2, 106.96 W
0, 2026/09/15 09:38:10.684, 4, 16, 2835 MHz, 10251 MHz, P2, 111.84 W
1, 2026/09/15 09:38:10.684, 4, 16, 2820 MHz, 10251 MHz, P2, 106.96 W
0, 2026/09/15 09:38:10.884, 4, 16, 2835 MHz, 10251 MHz, P2, 104.20 W
1, 2026/09/15 09:38:10.885, 4, 16, 2820 MHz, 10251 MHz, P2, 100.07 W
0, 2026/09/15 09:38:11.085, 4, 16, 2835 MHz, 10251 MHz, P2, 104.20 W
1, 2026/09/15 09:38:11.088, 4, 16, 2820 MHz, 10251 MHz, P2, 100.07 W
0, 2026/09/15 09:38:11.291, 4, 16, 2835 MHz, 10501 MHz, P0, 92.25 W
1, 2026/09/15 09:38:11.292, 4, 16, 2820 MHz, 10501 MHz, P0, 88.78 W
0, 2026/09/15 09:38:11.492, 4, 16, 2835 MHz, 10501 MHz, P0, 92.25 W
1, 2026/09/15 09:38:11.492, 4, 16, 2820 MHz, 10501 MHz, P0, 88.78 W
