# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:44:58+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=float round=51
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
1, 2026/09/15 09:45:00.481, 4, 16, 2820 MHz, 10251 MHz, P2, 68.52 W
0, 2026/09/15 09:45:00.681, 4, 16, 2835 MHz, 10251 MHz, P2, 77.04 W
1, 2026/09/15 09:45:00.681, 4, 16, 2820 MHz, 10251 MHz, P2, 68.52 W
0, 2026/09/15 09:45:00.881, 4, 16, 2835 MHz, 10251 MHz, P2, 97.04 W
1, 2026/09/15 09:45:00.881, 4, 16, 2820 MHz, 10251 MHz, P2, 87.81 W
0, 2026/09/15 09:45:01.082, 4, 16, 2835 MHz, 10251 MHz, P2, 97.04 W
1, 2026/09/15 09:45:01.082, 4, 16, 2820 MHz, 10251 MHz, P2, 87.81 W
0, 2026/09/15 09:45:01.282, 4, 16, 2835 MHz, 10251 MHz, P2, 97.04 W
1, 2026/09/15 09:45:01.282, 4, 16, 2820 MHz, 10251 MHz, P2, 101.64 W
0, 2026/09/15 09:45:01.482, 4, 16, 2835 MHz, 10251 MHz, P2, 110.89 W
1, 2026/09/15 09:45:01.482, 4, 16, 2820 MHz, 10251 MHz, P2, 101.64 W
0, 2026/09/15 09:45:01.683, 4, 16, 2835 MHz, 10251 MHz, P2, 110.89 W
1, 2026/09/15 09:45:01.683, 4, 16, 2820 MHz, 10251 MHz, P2, 101.64 W
0, 2026/09/15 09:45:01.883, 4, 16, 2835 MHz, 10251 MHz, P2, 113.41 W
1, 2026/09/15 09:45:01.883, 4, 16, 2820 MHz, 10251 MHz, P2, 104.65 W
0, 2026/09/15 09:45:02.084, 4, 16, 2835 MHz, 10251 MHz, P2, 113.41 W
1, 2026/09/15 09:45:02.084, 4, 16, 2820 MHz, 10251 MHz, P2, 104.65 W
0, 2026/09/15 09:45:02.284, 4, 16, 2835 MHz, 10251 MHz, P2, 113.41 W
1, 2026/09/15 09:45:02.284, 4, 16, 2820 MHz, 10251 MHz, P2, 105.34 W
0, 2026/09/15 09:45:02.485, 4, 16, 2835 MHz, 10251 MHz, P2, 114.06 W
1, 2026/09/15 09:45:02.485, 4, 16, 2820 MHz, 10251 MHz, P2, 105.34 W
0, 2026/09/15 09:45:02.685, 4, 16, 2835 MHz, 10251 MHz, P2, 114.06 W
1, 2026/09/15 09:45:02.685, 4, 16, 2820 MHz, 10251 MHz, P2, 105.34 W
0, 2026/09/15 09:45:02.886, 4, 16, 2835 MHz, 10251 MHz, P2, 114.28 W
1, 2026/09/15 09:45:02.886, 4, 16, 2820 MHz, 10251 MHz, P2, 105.96 W
0, 2026/09/15 09:45:03.086, 4, 16, 2835 MHz, 10251 MHz, P2, 114.28 W
1, 2026/09/15 09:45:03.087, 4, 16, 2820 MHz, 10251 MHz, P2, 105.96 W
0, 2026/09/15 09:45:03.287, 4, 16, 2835 MHz, 10251 MHz, P2, 114.28 W
1, 2026/09/15 09:45:03.287, 4, 16, 2820 MHz, 10251 MHz, P2, 106.06 W
0, 2026/09/15 09:45:03.487, 4, 16, 2835 MHz, 10251 MHz, P2, 114.82 W
1, 2026/09/15 09:45:03.488, 4, 16, 2820 MHz, 10251 MHz, P2, 106.06 W
0, 2026/09/15 09:45:03.688, 4, 16, 2835 MHz, 10251 MHz, P2, 114.82 W
1, 2026/09/15 09:45:03.688, 4, 16, 2820 MHz, 10251 MHz, P2, 106.06 W
0, 2026/09/15 09:45:03.889, 4, 16, 2835 MHz, 10251 MHz, P2, 114.94 W
1, 2026/09/15 09:45:03.889, 4, 16, 2820 MHz, 10251 MHz, P2, 106.43 W
0, 2026/09/15 09:45:04.089, 4, 16, 2835 MHz, 10251 MHz, P2, 114.94 W
1, 2026/09/15 09:45:04.089, 4, 16, 2820 MHz, 10251 MHz, P2, 106.43 W
0, 2026/09/15 09:45:04.290, 4, 16, 2835 MHz, 10251 MHz, P2, 114.94 W
1, 2026/09/15 09:45:04.290, 4, 16, 2820 MHz, 10251 MHz, P2, 106.41 W
0, 2026/09/15 09:45:04.490, 4, 16, 2835 MHz, 10251 MHz, P2, 115.15 W
1, 2026/09/15 09:45:04.491, 4, 16, 2820 MHz, 10251 MHz, P2, 106.41 W
0, 2026/09/15 09:45:04.691, 4, 16, 2835 MHz, 10251 MHz, P2, 115.15 W
1, 2026/09/15 09:45:04.691, 4, 16, 2820 MHz, 10251 MHz, P2, 106.41 W
0, 2026/09/15 09:45:04.891, 4, 16, 2835 MHz, 10251 MHz, P2, 115.27 W
1, 2026/09/15 09:45:04.892, 4, 16, 2820 MHz, 10251 MHz, P2, 106.77 W
0, 2026/09/15 09:45:05.092, 4, 16, 2835 MHz, 10251 MHz, P2, 115.27 W
1, 2026/09/15 09:45:05.092, 4, 16, 2820 MHz, 10251 MHz, P2, 106.77 W
0, 2026/09/15 09:45:05.292, 4, 16, 2835 MHz, 10251 MHz, P2, 115.27 W
1, 2026/09/15 09:45:05.293, 4, 16, 2820 MHz, 10251 MHz, P2, 106.92 W
0, 2026/09/15 09:45:05.493, 4, 16, 2835 MHz, 10251 MHz, P2, 115.83 W
1, 2026/09/15 09:45:05.493, 4, 16, 2820 MHz, 10251 MHz, P2, 106.92 W
0, 2026/09/15 09:45:05.694, 4, 16, 2835 MHz, 10251 MHz, P2, 115.83 W
1, 2026/09/15 09:45:05.695, 4, 16, 2820 MHz, 10251 MHz, P2, 106.92 W
0, 2026/09/15 09:45:05.895, 4, 16, 2835 MHz, 10251 MHz, P2, 115.44 W
1, 2026/09/15 09:45:05.895, 4, 16, 2820 MHz, 10251 MHz, P2, 106.37 W
0, 2026/09/15 09:45:06.095, 4, 16, 2835 MHz, 10251 MHz, P2, 115.44 W
1, 2026/09/15 09:45:06.096, 4, 16, 2820 MHz, 10251 MHz, P2, 106.37 W
0, 2026/09/15 09:45:06.296, 4, 16, 2835 MHz, 10251 MHz, P2, 115.44 W
1, 2026/09/15 09:45:06.296, 4, 16, 2820 MHz, 10251 MHz, P2, 107.16 W
0, 2026/09/15 09:45:06.496, 4, 16, 2835 MHz, 10251 MHz, P2, 116.88 W
1, 2026/09/15 09:45:06.497, 4, 16, 2820 MHz, 10251 MHz, P2, 107.16 W
0, 2026/09/15 09:45:06.697, 4, 16, 2835 MHz, 10251 MHz, P2, 116.88 W
1, 2026/09/15 09:45:06.697, 4, 16, 2820 MHz, 10251 MHz, P2, 107.16 W
0, 2026/09/15 09:45:06.898, 4, 16, 2835 MHz, 10251 MHz, P2, 116.74 W
1, 2026/09/15 09:45:06.898, 4, 16, 2820 MHz, 10251 MHz, P2, 107.56 W
0, 2026/09/15 09:45:07.098, 4, 16, 2835 MHz, 10251 MHz, P2, 116.74 W
1, 2026/09/15 09:45:07.098, 4, 16, 2820 MHz, 10251 MHz, P2, 107.56 W
0, 2026/09/15 09:45:07.298, 4, 16, 2835 MHz, 10251 MHz, P2, 116.74 W
1, 2026/09/15 09:45:07.299, 4, 16, 2820 MHz, 10251 MHz, P2, 107.53 W
0, 2026/09/15 09:45:07.499, 4, 16, 2835 MHz, 10251 MHz, P2, 116.03 W
1, 2026/09/15 09:45:07.499, 4, 16, 2820 MHz, 10251 MHz, P2, 107.53 W
0, 2026/09/15 09:45:07.699, 4, 16, 2835 MHz, 10251 MHz, P2, 116.03 W
1, 2026/09/15 09:45:07.699, 4, 16, 2820 MHz, 10251 MHz, P2, 107.53 W
0, 2026/09/15 09:45:07.900, 4, 16, 2835 MHz, 10251 MHz, P2, 115.47 W
1, 2026/09/15 09:45:07.900, 4, 16, 2820 MHz, 10251 MHz, P2, 106.34 W
0, 2026/09/15 09:45:08.100, 4, 16, 2835 MHz, 10251 MHz, P2, 115.47 W
1, 2026/09/15 09:45:08.101, 4, 16, 2820 MHz, 10251 MHz, P2, 106.34 W
0, 2026/09/15 09:45:08.301, 4, 16, 2835 MHz, 10251 MHz, P2, 115.47 W
1, 2026/09/15 09:45:08.301, 4, 16, 2820 MHz, 10251 MHz, P2, 106.35 W
0, 2026/09/15 09:45:08.502, 4, 16, 2835 MHz, 10251 MHz, P2, 112.97 W
1, 2026/09/15 09:45:08.502, 4, 16, 2820 MHz, 10251 MHz, P2, 106.35 W
0, 2026/09/15 09:45:08.702, 4, 16, 2835 MHz, 10251 MHz, P2, 112.97 W
1, 2026/09/15 09:45:08.702, 4, 16, 2820 MHz, 10251 MHz, P2, 106.35 W
0, 2026/09/15 09:45:08.903, 4, 16, 2835 MHz, 10501 MHz, P0, 101.35 W
1, 2026/09/15 09:45:08.903, 4, 16, 2820 MHz, 10501 MHz, P0, 96.01 W
0, 2026/09/15 09:45:09.103, 4, 16, 2835 MHz, 10501 MHz, P0, 101.35 W
1, 2026/09/15 09:45:09.103, 4, 16, 2820 MHz, 10501 MHz, P0, 96.01 W
