# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:35:02+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=half round=2
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:35:05.938, 4, 16, 2805 MHz, 10251 MHz, P2, 105.20 W
1, 2026/09/15 09:35:05.939, 4, 16, 2820 MHz, 10251 MHz, P2, 99.32 W
0, 2026/09/15 09:35:06.139, 4, 16, 2805 MHz, 10251 MHz, P2, 105.20 W
1, 2026/09/15 09:35:06.139, 4, 16, 2820 MHz, 10251 MHz, P2, 99.32 W
0, 2026/09/15 09:35:06.339, 4, 16, 2805 MHz, 10251 MHz, P2, 108.50 W
1, 2026/09/15 09:35:06.339, 4, 16, 2820 MHz, 10251 MHz, P2, 101.93 W
0, 2026/09/15 09:35:06.539, 4, 16, 2805 MHz, 10251 MHz, P2, 108.50 W
1, 2026/09/15 09:35:06.540, 4, 16, 2820 MHz, 10251 MHz, P2, 101.93 W
0, 2026/09/15 09:35:06.740, 4, 16, 2805 MHz, 10251 MHz, P2, 108.50 W
1, 2026/09/15 09:35:06.740, 4, 16, 2820 MHz, 10251 MHz, P2, 102.42 W
0, 2026/09/15 09:35:06.940, 4, 16, 2805 MHz, 10251 MHz, P2, 109.52 W
1, 2026/09/15 09:35:06.940, 4, 16, 2820 MHz, 10251 MHz, P2, 102.42 W
0, 2026/09/15 09:35:07.141, 4, 16, 2805 MHz, 10251 MHz, P2, 109.52 W
1, 2026/09/15 09:35:07.141, 4, 16, 2820 MHz, 10251 MHz, P2, 102.42 W
0, 2026/09/15 09:35:07.341, 4, 16, 2805 MHz, 10251 MHz, P2, 110.21 W
1, 2026/09/15 09:35:07.341, 4, 16, 2820 MHz, 10251 MHz, P2, 102.79 W
0, 2026/09/15 09:35:07.541, 4, 16, 2805 MHz, 10251 MHz, P2, 110.21 W
1, 2026/09/15 09:35:07.542, 4, 16, 2820 MHz, 10251 MHz, P2, 102.79 W
0, 2026/09/15 09:35:07.742, 4, 16, 2805 MHz, 10251 MHz, P2, 110.21 W
1, 2026/09/15 09:35:07.742, 4, 16, 2820 MHz, 10251 MHz, P2, 102.64 W
0, 2026/09/15 09:35:07.942, 4, 16, 2805 MHz, 10251 MHz, P2, 110.76 W
1, 2026/09/15 09:35:07.942, 4, 16, 2820 MHz, 10251 MHz, P2, 102.64 W
0, 2026/09/15 09:35:08.143, 4, 16, 2805 MHz, 10251 MHz, P2, 110.76 W
1, 2026/09/15 09:35:08.143, 4, 16, 2820 MHz, 10251 MHz, P2, 102.64 W
0, 2026/09/15 09:35:08.343, 4, 16, 2805 MHz, 10251 MHz, P2, 110.62 W
1, 2026/09/15 09:35:08.343, 4, 16, 2820 MHz, 10251 MHz, P2, 103.16 W
0, 2026/09/15 09:35:08.543, 4, 16, 2805 MHz, 10251 MHz, P2, 110.62 W
1, 2026/09/15 09:35:08.544, 4, 16, 2820 MHz, 10251 MHz, P2, 103.16 W
0, 2026/09/15 09:35:08.744, 4, 16, 2805 MHz, 10251 MHz, P2, 110.62 W
1, 2026/09/15 09:35:08.744, 4, 16, 2820 MHz, 10251 MHz, P2, 103.48 W
0, 2026/09/15 09:35:08.944, 4, 16, 2805 MHz, 10251 MHz, P2, 111.23 W
1, 2026/09/15 09:35:08.944, 4, 16, 2820 MHz, 10251 MHz, P2, 103.48 W
0, 2026/09/15 09:35:09.145, 4, 16, 2805 MHz, 10251 MHz, P2, 111.23 W
1, 2026/09/15 09:35:09.145, 4, 16, 2820 MHz, 10251 MHz, P2, 103.48 W
0, 2026/09/15 09:35:09.345, 4, 16, 2805 MHz, 10251 MHz, P2, 111.60 W
1, 2026/09/15 09:35:09.345, 4, 16, 2820 MHz, 10251 MHz, P2, 104.32 W
0, 2026/09/15 09:35:09.545, 4, 16, 2805 MHz, 10251 MHz, P2, 111.60 W
1, 2026/09/15 09:35:09.545, 4, 16, 2820 MHz, 10251 MHz, P2, 104.32 W
0, 2026/09/15 09:35:09.746, 4, 16, 2805 MHz, 10251 MHz, P2, 111.60 W
1, 2026/09/15 09:35:09.746, 4, 16, 2820 MHz, 10251 MHz, P2, 104.85 W
0, 2026/09/15 09:35:09.946, 4, 16, 2805 MHz, 10251 MHz, P2, 112.17 W
1, 2026/09/15 09:35:09.946, 4, 16, 2820 MHz, 10251 MHz, P2, 104.85 W
0, 2026/09/15 09:35:10.146, 4, 16, 2805 MHz, 10251 MHz, P2, 112.17 W
1, 2026/09/15 09:35:10.147, 4, 16, 2820 MHz, 10251 MHz, P2, 104.85 W
0, 2026/09/15 09:35:10.347, 4, 16, 2805 MHz, 10251 MHz, P2, 110.80 W
1, 2026/09/15 09:35:10.347, 4, 16, 2820 MHz, 10251 MHz, P2, 103.45 W
0, 2026/09/15 09:35:10.547, 4, 16, 2805 MHz, 10251 MHz, P2, 110.80 W
1, 2026/09/15 09:35:10.547, 4, 16, 2820 MHz, 10251 MHz, P2, 103.45 W
0, 2026/09/15 09:35:10.748, 4, 16, 2805 MHz, 10251 MHz, P2, 110.80 W
1, 2026/09/15 09:35:10.748, 4, 16, 2820 MHz, 10251 MHz, P2, 105.58 W
0, 2026/09/15 09:35:10.948, 4, 16, 2835 MHz, 10251 MHz, P2, 112.64 W
1, 2026/09/15 09:35:10.948, 4, 16, 2820 MHz, 10251 MHz, P2, 105.58 W
0, 2026/09/15 09:35:11.148, 4, 16, 2835 MHz, 10251 MHz, P2, 112.64 W
1, 2026/09/15 09:35:11.149, 4, 16, 2820 MHz, 10251 MHz, P2, 105.58 W
0, 2026/09/15 09:35:11.349, 4, 16, 2835 MHz, 10251 MHz, P2, 112.75 W
1, 2026/09/15 09:35:11.349, 4, 16, 2820 MHz, 10251 MHz, P2, 105.53 W
0, 2026/09/15 09:35:11.550, 4, 16, 2835 MHz, 10251 MHz, P2, 112.75 W
1, 2026/09/15 09:35:11.550, 4, 16, 2820 MHz, 10251 MHz, P2, 105.53 W
0, 2026/09/15 09:35:11.750, 4, 16, 2835 MHz, 10251 MHz, P2, 112.75 W
1, 2026/09/15 09:35:11.750, 4, 16, 2820 MHz, 10251 MHz, P2, 103.15 W
0, 2026/09/15 09:35:11.951, 4, 16, 2835 MHz, 10251 MHz, P2, 110.99 W
1, 2026/09/15 09:35:11.951, 4, 16, 2820 MHz, 10251 MHz, P2, 103.15 W
0, 2026/09/15 09:35:12.151, 4, 16, 2835 MHz, 10251 MHz, P2, 110.99 W
1, 2026/09/15 09:35:12.152, 4, 16, 2820 MHz, 10251 MHz, P2, 103.15 W
0, 2026/09/15 09:35:12.352, 4, 16, 2835 MHz, 10251 MHz, P2, 110.99 W
1, 2026/09/15 09:35:12.352, 4, 16, 2820 MHz, 10251 MHz, P2, 103.01 W
0, 2026/09/15 09:35:12.552, 4, 16, 2835 MHz, 10251 MHz, P2, 110.99 W
1, 2026/09/15 09:35:12.552, 4, 16, 2820 MHz, 10251 MHz, P2, 103.01 W
0, 2026/09/15 09:35:12.753, 4, 16, 2835 MHz, 10251 MHz, P2, 110.99 W
1, 2026/09/15 09:35:12.753, 4, 16, 2820 MHz, 10251 MHz, P2, 95.77 W
0, 2026/09/15 09:35:12.953, 4, 16, 2835 MHz, 10251 MHz, P2, 102.39 W
1, 2026/09/15 09:35:13.000, 4, 16, 2820 MHz, 10251 MHz, P2, 95.77 W
0, 2026/09/15 09:35:13.203, 4, 16, 2835 MHz, 10251 MHz, P2, 102.39 W
1, 2026/09/15 09:35:13.204, 4, 16, 2820 MHz, 10251 MHz, P2, 95.77 W
0, 2026/09/15 09:35:13.404, 4, 16, 2835 MHz, 10501 MHz, P0, 90.71 W
1, 2026/09/15 09:35:13.404, 4, 16, 2820 MHz, 10501 MHz, P0, 85.82 W
