# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:40:46+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=float round=27
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
1, 2026/09/15 09:40:51.371, 4, 16, 2820 MHz, 10251 MHz, P2, 105.82 W
0, 2026/09/15 09:40:51.571, 4, 16, 2835 MHz, 10251 MHz, P2, 113.53 W
1, 2026/09/15 09:40:51.571, 4, 16, 2820 MHz, 10251 MHz, P2, 105.82 W
0, 2026/09/15 09:40:51.772, 4, 16, 2835 MHz, 10251 MHz, P2, 113.53 W
1, 2026/09/15 09:40:51.772, 4, 16, 2820 MHz, 10251 MHz, P2, 106.33 W
0, 2026/09/15 09:40:51.972, 4, 16, 2835 MHz, 10251 MHz, P2, 114.48 W
1, 2026/09/15 09:40:51.972, 4, 16, 2820 MHz, 10251 MHz, P2, 106.33 W
0, 2026/09/15 09:40:52.172, 4, 16, 2835 MHz, 10251 MHz, P2, 114.48 W
1, 2026/09/15 09:40:52.173, 4, 16, 2820 MHz, 10251 MHz, P2, 106.33 W
0, 2026/09/15 09:40:52.373, 4, 16, 2835 MHz, 10251 MHz, P2, 115.11 W
1, 2026/09/15 09:40:52.373, 4, 16, 2820 MHz, 10251 MHz, P2, 106.27 W
0, 2026/09/15 09:40:52.573, 4, 16, 2835 MHz, 10251 MHz, P2, 115.11 W
1, 2026/09/15 09:40:52.573, 4, 16, 2820 MHz, 10251 MHz, P2, 106.27 W
0, 2026/09/15 09:40:52.774, 4, 16, 2835 MHz, 10251 MHz, P2, 115.11 W
1, 2026/09/15 09:40:52.774, 4, 16, 2820 MHz, 10251 MHz, P2, 106.81 W
0, 2026/09/15 09:40:52.974, 4, 16, 2835 MHz, 10251 MHz, P2, 115.45 W
1, 2026/09/15 09:40:52.974, 4, 16, 2820 MHz, 10251 MHz, P2, 106.81 W
0, 2026/09/15 09:40:53.175, 4, 16, 2835 MHz, 10251 MHz, P2, 115.45 W
1, 2026/09/15 09:40:53.175, 4, 16, 2820 MHz, 10251 MHz, P2, 106.81 W
0, 2026/09/15 09:40:53.375, 4, 16, 2835 MHz, 10251 MHz, P2, 116.05 W
1, 2026/09/15 09:40:53.375, 4, 16, 2820 MHz, 10251 MHz, P2, 107.06 W
0, 2026/09/15 09:40:53.575, 4, 16, 2835 MHz, 10251 MHz, P2, 116.05 W
1, 2026/09/15 09:40:53.576, 4, 16, 2820 MHz, 10251 MHz, P2, 107.06 W
0, 2026/09/15 09:40:53.776, 4, 16, 2835 MHz, 10251 MHz, P2, 116.05 W
1, 2026/09/15 09:40:53.776, 4, 16, 2820 MHz, 10251 MHz, P2, 106.56 W
0, 2026/09/15 09:40:53.976, 4, 16, 2835 MHz, 10251 MHz, P2, 115.99 W
1, 2026/09/15 09:40:53.976, 4, 16, 2820 MHz, 10251 MHz, P2, 106.56 W
0, 2026/09/15 09:40:54.177, 4, 16, 2835 MHz, 10251 MHz, P2, 115.99 W
1, 2026/09/15 09:40:54.177, 4, 16, 2820 MHz, 10251 MHz, P2, 106.56 W
0, 2026/09/15 09:40:54.377, 4, 16, 2835 MHz, 10251 MHz, P2, 116.96 W
1, 2026/09/15 09:40:54.377, 4, 16, 2820 MHz, 10251 MHz, P2, 107.62 W
0, 2026/09/15 09:40:54.577, 4, 16, 2835 MHz, 10251 MHz, P2, 116.96 W
1, 2026/09/15 09:40:54.578, 4, 16, 2820 MHz, 10251 MHz, P2, 107.62 W
0, 2026/09/15 09:40:54.778, 4, 16, 2835 MHz, 10251 MHz, P2, 116.96 W
1, 2026/09/15 09:40:54.778, 4, 16, 2820 MHz, 10251 MHz, P2, 107.70 W
0, 2026/09/15 09:40:54.978, 4, 16, 2835 MHz, 10251 MHz, P2, 116.94 W
1, 2026/09/15 09:40:54.978, 4, 16, 2820 MHz, 10251 MHz, P2, 107.70 W
0, 2026/09/15 09:40:55.179, 4, 16, 2835 MHz, 10251 MHz, P2, 116.94 W
1, 2026/09/15 09:40:55.179, 4, 16, 2820 MHz, 10251 MHz, P2, 107.70 W
0, 2026/09/15 09:40:55.379, 4, 16, 2835 MHz, 10251 MHz, P2, 116.24 W
1, 2026/09/15 09:40:55.379, 4, 16, 2820 MHz, 10251 MHz, P2, 106.97 W
0, 2026/09/15 09:40:55.580, 4, 16, 2835 MHz, 10251 MHz, P2, 116.24 W
1, 2026/09/15 09:40:55.580, 4, 16, 2820 MHz, 10251 MHz, P2, 106.97 W
0, 2026/09/15 09:40:55.780, 4, 16, 2835 MHz, 10251 MHz, P2, 116.24 W
1, 2026/09/15 09:40:55.780, 4, 16, 2820 MHz, 10501 MHz, P0, 104.64 W
0, 2026/09/15 09:40:55.980, 4, 16, 2835 MHz, 10251 MHz, P2, 110.76 W
1, 2026/09/15 09:40:55.981, 4, 16, 2820 MHz, 10501 MHz, P0, 104.64 W
0, 2026/09/15 09:40:56.181, 4, 16, 2835 MHz, 10251 MHz, P2, 110.76 W
1, 2026/09/15 09:40:56.181, 4, 16, 2820 MHz, 10501 MHz, P0, 104.64 W
0, 2026/09/15 09:40:56.381, 4, 16, 2835 MHz, 10501 MHz, P0, 97.34 W
1, 2026/09/15 09:40:56.381, 4, 16, 2820 MHz, 10501 MHz, P0, 92.94 W
