# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:42:35+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=half round=38
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:42:39.840, 4, 16, 2835 MHz, 10251 MHz, P2, 117.17 W
1, 2026/09/15 09:42:39.840, 4, 16, 2820 MHz, 10251 MHz, P2, 108.33 W
0, 2026/09/15 09:42:40.041, 4, 16, 2835 MHz, 10251 MHz, P2, 117.17 W
1, 2026/09/15 09:42:40.041, 4, 16, 2820 MHz, 10251 MHz, P2, 108.33 W
0, 2026/09/15 09:42:40.241, 4, 16, 2835 MHz, 10251 MHz, P2, 117.17 W
1, 2026/09/15 09:42:40.241, 4, 16, 2820 MHz, 10251 MHz, P2, 108.33 W
0, 2026/09/15 09:42:40.441, 4, 16, 2835 MHz, 10251 MHz, P2, 116.87 W
1, 2026/09/15 09:42:40.441, 4, 16, 2820 MHz, 10251 MHz, P2, 107.74 W
0, 2026/09/15 09:42:40.642, 4, 16, 2835 MHz, 10251 MHz, P2, 116.87 W
1, 2026/09/15 09:42:40.642, 4, 16, 2820 MHz, 10251 MHz, P2, 107.74 W
0, 2026/09/15 09:42:40.842, 4, 16, 2835 MHz, 10251 MHz, P2, 118.13 W
1, 2026/09/15 09:42:40.842, 4, 16, 2820 MHz, 10251 MHz, P2, 108.84 W
0, 2026/09/15 09:42:41.043, 4, 16, 2835 MHz, 10251 MHz, P2, 118.13 W
1, 2026/09/15 09:42:41.043, 4, 16, 2820 MHz, 10251 MHz, P2, 108.84 W
0, 2026/09/15 09:42:41.243, 4, 16, 2835 MHz, 10251 MHz, P2, 118.13 W
1, 2026/09/15 09:42:41.243, 4, 16, 2820 MHz, 10251 MHz, P2, 108.84 W
0, 2026/09/15 09:42:41.443, 4, 16, 2835 MHz, 10251 MHz, P2, 118.89 W
1, 2026/09/15 09:42:41.444, 4, 16, 2820 MHz, 10251 MHz, P2, 108.59 W
0, 2026/09/15 09:42:41.644, 4, 16, 2835 MHz, 10251 MHz, P2, 118.89 W
1, 2026/09/15 09:42:41.644, 4, 16, 2820 MHz, 10251 MHz, P2, 108.59 W
0, 2026/09/15 09:42:41.844, 4, 16, 2835 MHz, 10251 MHz, P2, 118.04 W
1, 2026/09/15 09:42:41.844, 4, 16, 2820 MHz, 10251 MHz, P2, 107.39 W
0, 2026/09/15 09:42:42.045, 4, 16, 2835 MHz, 10251 MHz, P2, 118.04 W
1, 2026/09/15 09:42:42.045, 4, 16, 2820 MHz, 10251 MHz, P2, 107.39 W
0, 2026/09/15 09:42:42.245, 4, 16, 2835 MHz, 10251 MHz, P2, 118.04 W
1, 2026/09/15 09:42:42.245, 4, 16, 2820 MHz, 10251 MHz, P2, 107.39 W
0, 2026/09/15 09:42:42.445, 4, 16, 2835 MHz, 10251 MHz, P2, 119.88 W
1, 2026/09/15 09:42:42.446, 4, 16, 2820 MHz, 10251 MHz, P2, 109.29 W
0, 2026/09/15 09:42:42.646, 4, 16, 2835 MHz, 10251 MHz, P2, 119.88 W
1, 2026/09/15 09:42:42.646, 4, 16, 2820 MHz, 10251 MHz, P2, 109.29 W
0, 2026/09/15 09:42:42.846, 4, 16, 2835 MHz, 10251 MHz, P2, 119.62 W
1, 2026/09/15 09:42:42.846, 4, 16, 2820 MHz, 10251 MHz, P2, 109.24 W
0, 2026/09/15 09:42:43.047, 4, 16, 2835 MHz, 10251 MHz, P2, 119.62 W
1, 2026/09/15 09:42:43.047, 4, 16, 2820 MHz, 10251 MHz, P2, 109.24 W
0, 2026/09/15 09:42:43.247, 4, 16, 2835 MHz, 10251 MHz, P2, 119.62 W
1, 2026/09/15 09:42:43.247, 4, 16, 2820 MHz, 10251 MHz, P2, 109.24 W
0, 2026/09/15 09:42:43.447, 4, 16, 2835 MHz, 10251 MHz, P2, 117.03 W
1, 2026/09/15 09:42:43.448, 4, 16, 2820 MHz, 10251 MHz, P2, 107.19 W
0, 2026/09/15 09:42:43.648, 4, 16, 2835 MHz, 10251 MHz, P2, 117.03 W
1, 2026/09/15 09:42:43.648, 4, 16, 2820 MHz, 10251 MHz, P2, 107.19 W
0, 2026/09/15 09:42:43.848, 4, 16, 2835 MHz, 10251 MHz, P2, 109.00 W
1, 2026/09/15 09:42:43.849, 4, 16, 2820 MHz, 10251 MHz, P2, 100.02 W
0, 2026/09/15 09:42:44.049, 4, 16, 2835 MHz, 10251 MHz, P2, 109.00 W
1, 2026/09/15 09:42:44.053, 4, 16, 2820 MHz, 10251 MHz, P2, 100.02 W
0, 2026/09/15 09:42:44.253, 4, 16, 2835 MHz, 10251 MHz, P2, 109.00 W
1, 2026/09/15 09:42:44.253, 4, 16, 2820 MHz, 10251 MHz, P2, 100.02 W
0, 2026/09/15 09:42:44.453, 4, 16, 2835 MHz, 10501 MHz, P0, 97.35 W
1, 2026/09/15 09:42:44.454, 4, 16, 2820 MHz, 10501 MHz, P0, 89.04 W
