# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:36:31+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=half round=4
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:36:33.980, 4, 16, 2835 MHz, 10251 MHz, P2, 87.78 W
1, 2026/09/15 09:36:33.980, 4, 16, 2820 MHz, 10251 MHz, P2, 80.72 W
0, 2026/09/15 09:36:34.180, 4, 16, 2835 MHz, 10251 MHz, P2, 87.78 W
1, 2026/09/15 09:36:34.181, 4, 16, 2820 MHz, 10251 MHz, P2, 80.72 W
0, 2026/09/15 09:36:34.381, 4, 16, 2835 MHz, 10251 MHz, P2, 106.70 W
1, 2026/09/15 09:36:34.381, 4, 16, 2820 MHz, 10251 MHz, P2, 98.39 W
0, 2026/09/15 09:36:34.581, 4, 16, 2835 MHz, 10251 MHz, P2, 106.70 W
1, 2026/09/15 09:36:34.581, 4, 16, 2820 MHz, 10251 MHz, P2, 98.39 W
0, 2026/09/15 09:36:34.782, 4, 16, 2835 MHz, 10251 MHz, P2, 111.24 W
1, 2026/09/15 09:36:34.782, 4, 16, 2820 MHz, 10251 MHz, P2, 105.11 W
0, 2026/09/15 09:36:34.982, 4, 16, 2835 MHz, 10251 MHz, P2, 111.24 W
1, 2026/09/15 09:36:34.982, 4, 16, 2820 MHz, 10251 MHz, P2, 105.11 W
0, 2026/09/15 09:36:35.182, 4, 16, 2835 MHz, 10251 MHz, P2, 111.24 W
1, 2026/09/15 09:36:35.183, 4, 16, 2820 MHz, 10251 MHz, P2, 105.11 W
0, 2026/09/15 09:36:35.383, 4, 16, 2835 MHz, 10251 MHz, P2, 112.39 W
1, 2026/09/15 09:36:35.383, 4, 16, 2820 MHz, 10251 MHz, P2, 106.19 W
0, 2026/09/15 09:36:35.584, 4, 16, 2835 MHz, 10251 MHz, P2, 112.39 W
1, 2026/09/15 09:36:35.584, 4, 16, 2820 MHz, 10251 MHz, P2, 106.19 W
0, 2026/09/15 09:36:35.784, 4, 16, 2835 MHz, 10251 MHz, P2, 113.06 W
1, 2026/09/15 09:36:35.784, 4, 16, 2820 MHz, 10251 MHz, P2, 106.41 W
0, 2026/09/15 09:36:35.984, 4, 16, 2835 MHz, 10251 MHz, P2, 113.06 W
1, 2026/09/15 09:36:35.985, 4, 16, 2820 MHz, 10251 MHz, P2, 106.41 W
0, 2026/09/15 09:36:36.185, 4, 16, 2835 MHz, 10251 MHz, P2, 113.06 W
1, 2026/09/15 09:36:36.185, 4, 16, 2820 MHz, 10251 MHz, P2, 106.41 W
0, 2026/09/15 09:36:36.386, 4, 16, 2835 MHz, 10251 MHz, P2, 112.43 W
1, 2026/09/15 09:36:36.386, 4, 16, 2820 MHz, 10251 MHz, P2, 106.41 W
0, 2026/09/15 09:36:36.586, 4, 16, 2835 MHz, 10251 MHz, P2, 112.43 W
1, 2026/09/15 09:36:36.586, 4, 16, 2820 MHz, 10251 MHz, P2, 106.41 W
0, 2026/09/15 09:36:36.786, 4, 16, 2835 MHz, 10251 MHz, P2, 113.18 W
1, 2026/09/15 09:36:36.786, 4, 16, 2820 MHz, 10251 MHz, P2, 107.90 W
0, 2026/09/15 09:36:36.987, 4, 16, 2835 MHz, 10251 MHz, P2, 113.18 W
1, 2026/09/15 09:36:36.987, 4, 16, 2820 MHz, 10251 MHz, P2, 107.90 W
0, 2026/09/15 09:36:37.187, 4, 16, 2835 MHz, 10251 MHz, P2, 113.18 W
1, 2026/09/15 09:36:37.187, 4, 16, 2820 MHz, 10251 MHz, P2, 107.90 W
0, 2026/09/15 09:36:37.388, 4, 16, 2835 MHz, 10251 MHz, P2, 113.48 W
1, 2026/09/15 09:36:37.388, 4, 16, 2820 MHz, 10251 MHz, P2, 107.79 W
0, 2026/09/15 09:36:37.588, 4, 16, 2835 MHz, 10251 MHz, P2, 113.48 W
1, 2026/09/15 09:36:37.588, 4, 16, 2820 MHz, 10251 MHz, P2, 107.79 W
0, 2026/09/15 09:36:37.788, 4, 16, 2835 MHz, 10251 MHz, P2, 113.70 W
1, 2026/09/15 09:36:37.789, 4, 16, 2820 MHz, 10251 MHz, P2, 107.24 W
0, 2026/09/15 09:36:37.989, 4, 16, 2835 MHz, 10251 MHz, P2, 113.70 W
1, 2026/09/15 09:36:37.989, 4, 16, 2820 MHz, 10251 MHz, P2, 107.24 W
0, 2026/09/15 09:36:38.189, 4, 16, 2835 MHz, 10251 MHz, P2, 113.70 W
1, 2026/09/15 09:36:38.189, 4, 16, 2820 MHz, 10251 MHz, P2, 107.24 W
0, 2026/09/15 09:36:38.390, 4, 16, 2835 MHz, 10251 MHz, P2, 114.57 W
1, 2026/09/15 09:36:38.390, 4, 16, 2820 MHz, 10251 MHz, P2, 109.24 W
0, 2026/09/15 09:36:38.590, 4, 16, 2835 MHz, 10251 MHz, P2, 114.57 W
1, 2026/09/15 09:36:38.590, 4, 16, 2820 MHz, 10251 MHz, P2, 109.24 W
0, 2026/09/15 09:36:38.790, 4, 16, 2835 MHz, 10251 MHz, P2, 114.64 W
1, 2026/09/15 09:36:38.791, 4, 16, 2820 MHz, 10251 MHz, P2, 109.17 W
0, 2026/09/15 09:36:38.991, 4, 16, 2835 MHz, 10251 MHz, P2, 114.64 W
1, 2026/09/15 09:36:38.991, 4, 16, 2820 MHz, 10251 MHz, P2, 109.17 W
0, 2026/09/15 09:36:39.191, 4, 16, 2835 MHz, 10251 MHz, P2, 114.64 W
1, 2026/09/15 09:36:39.192, 4, 16, 2820 MHz, 10251 MHz, P2, 109.17 W
0, 2026/09/15 09:36:39.392, 4, 16, 2835 MHz, 10251 MHz, P2, 111.83 W
1, 2026/09/15 09:36:39.392, 4, 16, 2820 MHz, 10251 MHz, P2, 107.64 W
0, 2026/09/15 09:36:39.592, 4, 16, 2835 MHz, 10251 MHz, P2, 111.83 W
1, 2026/09/15 09:36:39.592, 4, 16, 2820 MHz, 10251 MHz, P2, 107.64 W
0, 2026/09/15 09:36:39.793, 4, 16, 2835 MHz, 10501 MHz, P0, 99.14 W
1, 2026/09/15 09:36:39.793, 4, 16, 2820 MHz, 10501 MHz, P0, 97.32 W
0, 2026/09/15 09:36:39.993, 4, 16, 2835 MHz, 10501 MHz, P0, 99.14 W
1, 2026/09/15 09:36:39.993, 4, 16, 2820 MHz, 10501 MHz, P0, 97.32 W
