# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:40:26+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=float round=25
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
1, 2026/09/15 09:40:28.504, 4, 16, 2520 MHz, 10251 MHz, P2, 56.74 W
0, 2026/09/15 09:40:28.704, 4, 16, 2520 MHz, 10251 MHz, P2, 64.97 W
1, 2026/09/15 09:40:28.705, 4, 16, 2520 MHz, 10251 MHz, P2, 56.74 W
0, 2026/09/15 09:40:28.905, 4, 16, 2835 MHz, 10251 MHz, P2, 83.95 W
1, 2026/09/15 09:40:28.905, 4, 16, 2820 MHz, 10251 MHz, P2, 77.18 W
0, 2026/09/15 09:40:29.105, 4, 16, 2835 MHz, 10251 MHz, P2, 83.95 W
1, 2026/09/15 09:40:29.105, 4, 16, 2820 MHz, 10251 MHz, P2, 77.18 W
0, 2026/09/15 09:40:29.306, 4, 16, 2835 MHz, 10251 MHz, P2, 83.95 W
1, 2026/09/15 09:40:29.306, 4, 16, 2820 MHz, 10251 MHz, P2, 94.04 W
0, 2026/09/15 09:40:29.506, 4, 16, 2835 MHz, 10251 MHz, P2, 103.67 W
1, 2026/09/15 09:40:29.506, 4, 16, 2820 MHz, 10251 MHz, P2, 94.04 W
0, 2026/09/15 09:40:29.706, 4, 16, 2835 MHz, 10251 MHz, P2, 103.67 W
1, 2026/09/15 09:40:29.707, 4, 16, 2820 MHz, 10251 MHz, P2, 94.04 W
0, 2026/09/15 09:40:29.907, 4, 16, 2835 MHz, 10251 MHz, P2, 111.10 W
1, 2026/09/15 09:40:29.907, 4, 16, 2820 MHz, 10251 MHz, P2, 103.15 W
0, 2026/09/15 09:40:30.107, 4, 16, 2835 MHz, 10251 MHz, P2, 111.10 W
1, 2026/09/15 09:40:30.107, 4, 16, 2820 MHz, 10251 MHz, P2, 103.15 W
0, 2026/09/15 09:40:30.308, 4, 16, 2835 MHz, 10251 MHz, P2, 113.61 W
1, 2026/09/15 09:40:30.308, 4, 16, 2820 MHz, 10251 MHz, P2, 105.71 W
0, 2026/09/15 09:40:30.508, 4, 16, 2835 MHz, 10251 MHz, P2, 113.61 W
1, 2026/09/15 09:40:30.508, 4, 16, 2820 MHz, 10251 MHz, P2, 105.71 W
0, 2026/09/15 09:40:30.708, 4, 16, 2835 MHz, 10251 MHz, P2, 113.61 W
1, 2026/09/15 09:40:30.709, 4, 16, 2820 MHz, 10251 MHz, P2, 105.71 W
0, 2026/09/15 09:40:30.909, 4, 16, 2835 MHz, 10251 MHz, P2, 115.30 W
1, 2026/09/15 09:40:30.909, 4, 16, 2820 MHz, 10251 MHz, P2, 106.65 W
0, 2026/09/15 09:40:31.109, 4, 16, 2835 MHz, 10251 MHz, P2, 115.30 W
1, 2026/09/15 09:40:31.109, 4, 16, 2820 MHz, 10251 MHz, P2, 106.65 W
0, 2026/09/15 09:40:31.309, 4, 16, 2835 MHz, 10251 MHz, P2, 116.50 W
1, 2026/09/15 09:40:31.310, 4, 16, 2820 MHz, 10251 MHz, P2, 107.36 W
0, 2026/09/15 09:40:31.510, 4, 16, 2835 MHz, 10251 MHz, P2, 116.50 W
1, 2026/09/15 09:40:31.510, 4, 16, 2820 MHz, 10251 MHz, P2, 107.36 W
0, 2026/09/15 09:40:31.710, 4, 16, 2835 MHz, 10251 MHz, P2, 116.50 W
1, 2026/09/15 09:40:31.710, 4, 16, 2820 MHz, 10251 MHz, P2, 107.36 W
0, 2026/09/15 09:40:31.911, 4, 16, 2835 MHz, 10251 MHz, P2, 116.53 W
1, 2026/09/15 09:40:31.911, 4, 16, 2820 MHz, 10251 MHz, P2, 107.32 W
0, 2026/09/15 09:40:32.111, 4, 16, 2835 MHz, 10251 MHz, P2, 116.53 W
1, 2026/09/15 09:40:32.111, 4, 16, 2820 MHz, 10251 MHz, P2, 107.32 W
0, 2026/09/15 09:40:32.311, 4, 16, 2835 MHz, 10251 MHz, P2, 116.84 W
1, 2026/09/15 09:40:32.312, 4, 16, 2820 MHz, 10251 MHz, P2, 108.06 W
0, 2026/09/15 09:40:32.512, 4, 16, 2835 MHz, 10251 MHz, P2, 116.84 W
1, 2026/09/15 09:40:32.512, 4, 16, 2820 MHz, 10251 MHz, P2, 108.06 W
0, 2026/09/15 09:40:32.712, 4, 16, 2835 MHz, 10251 MHz, P2, 116.84 W
1, 2026/09/15 09:40:32.712, 4, 16, 2820 MHz, 10251 MHz, P2, 108.06 W
0, 2026/09/15 09:40:32.913, 4, 16, 2835 MHz, 10251 MHz, P2, 117.15 W
1, 2026/09/15 09:40:32.913, 4, 16, 2820 MHz, 10251 MHz, P2, 107.91 W
0, 2026/09/15 09:40:33.113, 4, 16, 2835 MHz, 10251 MHz, P2, 117.15 W
1, 2026/09/15 09:40:33.113, 4, 16, 2820 MHz, 10251 MHz, P2, 107.91 W
0, 2026/09/15 09:40:33.313, 4, 16, 2835 MHz, 10251 MHz, P2, 117.48 W
1, 2026/09/15 09:40:33.313, 4, 16, 2820 MHz, 10251 MHz, P2, 107.32 W
0, 2026/09/15 09:40:33.514, 4, 16, 2835 MHz, 10251 MHz, P2, 117.48 W
1, 2026/09/15 09:40:33.514, 4, 16, 2820 MHz, 10251 MHz, P2, 107.32 W
0, 2026/09/15 09:40:33.714, 4, 16, 2835 MHz, 10251 MHz, P2, 117.48 W
1, 2026/09/15 09:40:33.714, 4, 16, 2820 MHz, 10251 MHz, P2, 107.32 W
0, 2026/09/15 09:40:33.914, 4, 16, 2835 MHz, 10251 MHz, P2, 117.78 W
1, 2026/09/15 09:40:33.915, 4, 16, 2820 MHz, 10251 MHz, P2, 108.24 W
0, 2026/09/15 09:40:34.115, 4, 16, 2835 MHz, 10251 MHz, P2, 117.78 W
1, 2026/09/15 09:40:34.115, 4, 16, 2820 MHz, 10251 MHz, P2, 108.24 W
0, 2026/09/15 09:40:34.315, 4, 16, 2835 MHz, 10251 MHz, P2, 117.73 W
1, 2026/09/15 09:40:34.315, 4, 16, 2820 MHz, 10251 MHz, P2, 108.20 W
0, 2026/09/15 09:40:34.516, 4, 16, 2835 MHz, 10251 MHz, P2, 117.73 W
1, 2026/09/15 09:40:34.516, 4, 16, 2820 MHz, 10251 MHz, P2, 108.20 W
0, 2026/09/15 09:40:34.716, 4, 16, 2835 MHz, 10251 MHz, P2, 117.73 W
1, 2026/09/15 09:40:34.716, 4, 16, 2820 MHz, 10251 MHz, P2, 108.20 W
0, 2026/09/15 09:40:34.917, 4, 16, 2835 MHz, 10251 MHz, P2, 117.79 W
1, 2026/09/15 09:40:34.917, 4, 16, 2820 MHz, 10251 MHz, P2, 107.33 W
0, 2026/09/15 09:40:35.117, 4, 16, 2835 MHz, 10251 MHz, P2, 117.79 W
1, 2026/09/15 09:40:35.118, 4, 16, 2820 MHz, 10251 MHz, P2, 107.33 W
0, 2026/09/15 09:40:35.318, 4, 16, 2835 MHz, 10251 MHz, P2, 106.41 W
1, 2026/09/15 09:40:35.351, 4, 16, 2820 MHz, 10501 MHz, P0, 100.93 W
0, 2026/09/15 09:40:35.554, 4, 16, 2835 MHz, 10251 MHz, P2, 106.41 W
1, 2026/09/15 09:40:35.554, 4, 16, 2820 MHz, 10501 MHz, P0, 100.93 W
0, 2026/09/15 09:40:35.754, 4, 16, 2835 MHz, 10251 MHz, P2, 106.41 W
1, 2026/09/15 09:40:35.754, 4, 16, 2820 MHz, 10501 MHz, P0, 88.17 W
