# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:42:54+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=half round=40
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:42:57.261, 4, 16, 2835 MHz, 10251 MHz, P2, 70.72 W
1, 2026/09/15 09:42:57.262, 4, 16, 2820 MHz, 10251 MHz, P2, 64.38 W
0, 2026/09/15 09:42:57.462, 4, 16, 2835 MHz, 10251 MHz, P2, 90.10 W
1, 2026/09/15 09:42:57.462, 4, 16, 2820 MHz, 10251 MHz, P2, 86.05 W
0, 2026/09/15 09:42:57.662, 4, 16, 2835 MHz, 10251 MHz, P2, 90.10 W
1, 2026/09/15 09:42:57.662, 4, 16, 2820 MHz, 10251 MHz, P2, 86.05 W
0, 2026/09/15 09:42:57.863, 4, 16, 2835 MHz, 10251 MHz, P2, 110.68 W
1, 2026/09/15 09:42:57.863, 4, 16, 2820 MHz, 10251 MHz, P2, 103.03 W
0, 2026/09/15 09:42:58.063, 4, 16, 2835 MHz, 10251 MHz, P2, 110.68 W
1, 2026/09/15 09:42:58.063, 4, 16, 2820 MHz, 10251 MHz, P2, 103.03 W
0, 2026/09/15 09:42:58.264, 4, 16, 2835 MHz, 10251 MHz, P2, 110.68 W
1, 2026/09/15 09:42:58.264, 4, 16, 2820 MHz, 10251 MHz, P2, 103.03 W
0, 2026/09/15 09:42:58.464, 4, 16, 2835 MHz, 10251 MHz, P2, 115.39 W
1, 2026/09/15 09:42:58.464, 4, 16, 2820 MHz, 10251 MHz, P2, 106.96 W
0, 2026/09/15 09:42:58.664, 4, 16, 2835 MHz, 10251 MHz, P2, 115.39 W
1, 2026/09/15 09:42:58.665, 4, 16, 2820 MHz, 10251 MHz, P2, 106.96 W
0, 2026/09/15 09:42:58.865, 4, 16, 2835 MHz, 10251 MHz, P2, 116.78 W
1, 2026/09/15 09:42:58.866, 4, 16, 2820 MHz, 10251 MHz, P2, 108.13 W
0, 2026/09/15 09:42:59.066, 4, 16, 2835 MHz, 10251 MHz, P2, 116.78 W
1, 2026/09/15 09:42:59.066, 4, 16, 2820 MHz, 10251 MHz, P2, 108.13 W
0, 2026/09/15 09:42:59.267, 4, 16, 2835 MHz, 10251 MHz, P2, 116.78 W
1, 2026/09/15 09:42:59.267, 4, 16, 2820 MHz, 10251 MHz, P2, 108.13 W
0, 2026/09/15 09:42:59.467, 4, 16, 2835 MHz, 10251 MHz, P2, 117.70 W
1, 2026/09/15 09:42:59.468, 4, 16, 2820 MHz, 10251 MHz, P2, 108.80 W
0, 2026/09/15 09:42:59.668, 4, 16, 2835 MHz, 10251 MHz, P2, 117.70 W
1, 2026/09/15 09:42:59.668, 4, 16, 2820 MHz, 10251 MHz, P2, 108.80 W
0, 2026/09/15 09:42:59.869, 4, 16, 2835 MHz, 10251 MHz, P2, 117.32 W
1, 2026/09/15 09:42:59.869, 4, 16, 2820 MHz, 10251 MHz, P2, 108.40 W
0, 2026/09/15 09:43:00.069, 4, 16, 2835 MHz, 10251 MHz, P2, 117.32 W
1, 2026/09/15 09:43:00.069, 4, 16, 2820 MHz, 10251 MHz, P2, 108.40 W
0, 2026/09/15 09:43:00.269, 4, 16, 2835 MHz, 10251 MHz, P2, 117.32 W
1, 2026/09/15 09:43:00.270, 4, 16, 2820 MHz, 10251 MHz, P2, 108.40 W
0, 2026/09/15 09:43:00.470, 4, 16, 2835 MHz, 10251 MHz, P2, 118.12 W
1, 2026/09/15 09:43:00.470, 4, 16, 2820 MHz, 10251 MHz, P2, 109.67 W
0, 2026/09/15 09:43:00.670, 4, 16, 2835 MHz, 10251 MHz, P2, 118.12 W
1, 2026/09/15 09:43:00.671, 4, 16, 2820 MHz, 10251 MHz, P2, 109.67 W
0, 2026/09/15 09:43:00.871, 4, 16, 2835 MHz, 10251 MHz, P2, 118.37 W
1, 2026/09/15 09:43:00.871, 4, 16, 2820 MHz, 10251 MHz, P2, 108.80 W
0, 2026/09/15 09:43:01.071, 4, 16, 2835 MHz, 10251 MHz, P2, 118.37 W
1, 2026/09/15 09:43:01.071, 4, 16, 2820 MHz, 10251 MHz, P2, 108.80 W
0, 2026/09/15 09:43:01.272, 4, 16, 2835 MHz, 10251 MHz, P2, 118.37 W
1, 2026/09/15 09:43:01.272, 4, 16, 2820 MHz, 10251 MHz, P2, 108.80 W
0, 2026/09/15 09:43:01.472, 4, 16, 2835 MHz, 10251 MHz, P2, 117.42 W
1, 2026/09/15 09:43:01.472, 4, 16, 2820 MHz, 10251 MHz, P2, 107.51 W
0, 2026/09/15 09:43:01.673, 4, 16, 2835 MHz, 10251 MHz, P2, 117.42 W
1, 2026/09/15 09:43:01.673, 4, 16, 2820 MHz, 10251 MHz, P2, 107.51 W
0, 2026/09/15 09:43:01.873, 4, 16, 2835 MHz, 10251 MHz, P2, 119.52 W
1, 2026/09/15 09:43:01.873, 4, 16, 2820 MHz, 10251 MHz, P2, 109.40 W
0, 2026/09/15 09:43:02.074, 4, 16, 2835 MHz, 10251 MHz, P2, 119.52 W
1, 2026/09/15 09:43:02.074, 4, 16, 2820 MHz, 10251 MHz, P2, 109.40 W
0, 2026/09/15 09:43:02.274, 4, 16, 2835 MHz, 10251 MHz, P2, 119.52 W
1, 2026/09/15 09:43:02.275, 4, 16, 2820 MHz, 10251 MHz, P2, 109.47 W
0, 2026/09/15 09:43:02.475, 4, 16, 2835 MHz, 10251 MHz, P2, 119.75 W
1, 2026/09/15 09:43:02.475, 4, 16, 2820 MHz, 10251 MHz, P2, 109.47 W
0, 2026/09/15 09:43:02.675, 4, 16, 2835 MHz, 10251 MHz, P2, 119.75 W
1, 2026/09/15 09:43:02.675, 4, 16, 2820 MHz, 10251 MHz, P2, 109.47 W
0, 2026/09/15 09:43:02.876, 4, 16, 2835 MHz, 10251 MHz, P2, 117.10 W
1, 2026/09/15 09:43:02.876, 4, 16, 2820 MHz, 10251 MHz, P2, 107.18 W
0, 2026/09/15 09:43:03.076, 4, 16, 2835 MHz, 10251 MHz, P2, 117.10 W
1, 2026/09/15 09:43:03.076, 4, 16, 2820 MHz, 10251 MHz, P2, 107.18 W
0, 2026/09/15 09:43:03.277, 4, 16, 2835 MHz, 10251 MHz, P2, 117.10 W
1, 2026/09/15 09:43:03.277, 4, 16, 2820 MHz, 10251 MHz, P2, 102.84 W
0, 2026/09/15 09:43:03.477, 4, 16, 2835 MHz, 10251 MHz, P2, 112.11 W
1, 2026/09/15 09:43:03.477, 4, 16, 2820 MHz, 10251 MHz, P2, 102.84 W
0, 2026/09/15 09:43:03.678, 4, 16, 2835 MHz, 10251 MHz, P2, 112.11 W
1, 2026/09/15 09:43:03.678, 4, 16, 2820 MHz, 10251 MHz, P2, 102.84 W
0, 2026/09/15 09:43:03.878, 4, 16, 2835 MHz, 10501 MHz, P0, 99.82 W
1, 2026/09/15 09:43:03.879, 4, 16, 2820 MHz, 10501 MHz, P0, 91.78 W
0, 2026/09/15 09:43:04.079, 4, 16, 2835 MHz, 10501 MHz, P0, 99.82 W
1, 2026/09/15 09:43:04.079, 4, 16, 2820 MHz, 10501 MHz, P0, 91.78 W
