# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:40:36+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=half round=26
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
1, 2026/09/15 09:40:38.837, 4, 16, 2820 MHz, 10251 MHz, P2, 90.70 W
0, 2026/09/15 09:40:39.037, 4, 16, 2835 MHz, 10251 MHz, P2, 100.63 W
1, 2026/09/15 09:40:39.037, 4, 16, 2820 MHz, 10251 MHz, P2, 90.70 W
0, 2026/09/15 09:40:39.238, 4, 16, 2835 MHz, 10251 MHz, P2, 100.63 W
1, 2026/09/15 09:40:39.238, 4, 16, 2820 MHz, 10251 MHz, P2, 90.70 W
0, 2026/09/15 09:40:39.438, 4, 16, 2835 MHz, 10251 MHz, P2, 111.11 W
1, 2026/09/15 09:40:39.438, 4, 16, 2820 MHz, 10251 MHz, P2, 102.84 W
0, 2026/09/15 09:40:39.638, 4, 16, 2835 MHz, 10251 MHz, P2, 111.11 W
1, 2026/09/15 09:40:39.639, 4, 16, 2820 MHz, 10251 MHz, P2, 102.84 W
0, 2026/09/15 09:40:39.839, 4, 16, 2835 MHz, 10251 MHz, P2, 113.60 W
1, 2026/09/15 09:40:39.839, 4, 16, 2820 MHz, 10251 MHz, P2, 105.82 W
0, 2026/09/15 09:40:40.039, 4, 16, 2835 MHz, 10251 MHz, P2, 113.60 W
1, 2026/09/15 09:40:40.039, 4, 16, 2820 MHz, 10251 MHz, P2, 105.82 W
0, 2026/09/15 09:40:40.240, 4, 16, 2835 MHz, 10251 MHz, P2, 113.60 W
1, 2026/09/15 09:40:40.240, 4, 16, 2820 MHz, 10251 MHz, P2, 106.68 W
0, 2026/09/15 09:40:40.440, 4, 16, 2835 MHz, 10251 MHz, P2, 114.34 W
1, 2026/09/15 09:40:40.440, 4, 16, 2820 MHz, 10251 MHz, P2, 106.68 W
0, 2026/09/15 09:40:40.640, 4, 16, 2835 MHz, 10251 MHz, P2, 114.34 W
1, 2026/09/15 09:40:40.641, 4, 16, 2820 MHz, 10251 MHz, P2, 106.68 W
0, 2026/09/15 09:40:40.841, 4, 16, 2835 MHz, 10251 MHz, P2, 114.67 W
1, 2026/09/15 09:40:40.841, 4, 16, 2820 MHz, 10251 MHz, P2, 106.88 W
0, 2026/09/15 09:40:41.041, 4, 16, 2835 MHz, 10251 MHz, P2, 114.67 W
1, 2026/09/15 09:40:41.041, 4, 16, 2820 MHz, 10251 MHz, P2, 106.88 W
0, 2026/09/15 09:40:41.242, 4, 16, 2835 MHz, 10251 MHz, P2, 114.67 W
1, 2026/09/15 09:40:41.242, 4, 16, 2820 MHz, 10251 MHz, P2, 107.18 W
0, 2026/09/15 09:40:41.442, 4, 16, 2835 MHz, 10251 MHz, P2, 114.17 W
1, 2026/09/15 09:40:41.443, 4, 16, 2820 MHz, 10251 MHz, P2, 107.18 W
0, 2026/09/15 09:40:41.643, 4, 16, 2835 MHz, 10251 MHz, P2, 114.17 W
1, 2026/09/15 09:40:41.643, 4, 16, 2820 MHz, 10251 MHz, P2, 107.18 W
0, 2026/09/15 09:40:41.843, 4, 16, 2835 MHz, 10251 MHz, P2, 115.46 W
1, 2026/09/15 09:40:41.843, 4, 16, 2820 MHz, 10251 MHz, P2, 107.30 W
0, 2026/09/15 09:40:42.043, 4, 16, 2835 MHz, 10251 MHz, P2, 115.46 W
1, 2026/09/15 09:40:42.044, 4, 16, 2820 MHz, 10251 MHz, P2, 107.30 W
0, 2026/09/15 09:40:42.244, 4, 16, 2835 MHz, 10251 MHz, P2, 115.46 W
1, 2026/09/15 09:40:42.244, 4, 16, 2820 MHz, 10251 MHz, P2, 107.60 W
0, 2026/09/15 09:40:42.444, 4, 16, 2835 MHz, 10251 MHz, P2, 115.25 W
1, 2026/09/15 09:40:42.444, 4, 16, 2820 MHz, 10251 MHz, P2, 107.60 W
0, 2026/09/15 09:40:42.644, 4, 16, 2835 MHz, 10251 MHz, P2, 115.25 W
1, 2026/09/15 09:40:42.645, 4, 16, 2820 MHz, 10251 MHz, P2, 107.60 W
0, 2026/09/15 09:40:42.845, 4, 16, 2835 MHz, 10251 MHz, P2, 115.28 W
1, 2026/09/15 09:40:42.845, 4, 16, 2820 MHz, 10251 MHz, P2, 107.74 W
0, 2026/09/15 09:40:43.045, 4, 16, 2835 MHz, 10251 MHz, P2, 115.28 W
1, 2026/09/15 09:40:43.045, 4, 16, 2820 MHz, 10251 MHz, P2, 107.74 W
0, 2026/09/15 09:40:43.246, 4, 16, 2835 MHz, 10251 MHz, P2, 115.28 W
1, 2026/09/15 09:40:43.246, 4, 16, 2820 MHz, 10251 MHz, P2, 106.83 W
0, 2026/09/15 09:40:43.446, 4, 16, 2835 MHz, 10251 MHz, P2, 115.32 W
1, 2026/09/15 09:40:43.446, 4, 16, 2820 MHz, 10251 MHz, P2, 106.83 W
0, 2026/09/15 09:40:43.647, 4, 16, 2835 MHz, 10251 MHz, P2, 115.32 W
1, 2026/09/15 09:40:43.647, 4, 16, 2820 MHz, 10251 MHz, P2, 106.83 W
0, 2026/09/15 09:40:43.847, 4, 16, 2835 MHz, 10251 MHz, P2, 117.42 W
1, 2026/09/15 09:40:43.847, 4, 16, 2820 MHz, 10251 MHz, P2, 108.90 W
0, 2026/09/15 09:40:44.047, 4, 16, 2835 MHz, 10251 MHz, P2, 117.42 W
1, 2026/09/15 09:40:44.047, 4, 16, 2820 MHz, 10251 MHz, P2, 108.90 W
0, 2026/09/15 09:40:44.247, 4, 16, 2835 MHz, 10251 MHz, P2, 117.42 W
1, 2026/09/15 09:40:44.248, 4, 16, 2820 MHz, 10251 MHz, P2, 108.78 W
0, 2026/09/15 09:40:44.448, 4, 16, 2835 MHz, 10251 MHz, P2, 117.54 W
1, 2026/09/15 09:40:44.448, 4, 16, 2820 MHz, 10251 MHz, P2, 108.78 W
0, 2026/09/15 09:40:44.648, 4, 16, 2835 MHz, 10251 MHz, P2, 117.54 W
1, 2026/09/15 09:40:44.648, 4, 16, 2820 MHz, 10251 MHz, P2, 108.78 W
0, 2026/09/15 09:40:44.848, 4, 16, 2835 MHz, 10251 MHz, P2, 115.61 W
1, 2026/09/15 09:40:44.849, 4, 16, 2820 MHz, 10251 MHz, P2, 106.67 W
0, 2026/09/15 09:40:45.049, 4, 16, 2835 MHz, 10251 MHz, P2, 115.61 W
1, 2026/09/15 09:40:45.049, 4, 16, 2820 MHz, 10251 MHz, P2, 106.67 W
0, 2026/09/15 09:40:45.249, 4, 16, 2835 MHz, 10251 MHz, P2, 115.61 W
1, 2026/09/15 09:40:45.249, 4, 16, 2820 MHz, 10251 MHz, P2, 105.35 W
0, 2026/09/15 09:40:45.449, 4, 16, 2835 MHz, 10251 MHz, P2, 111.46 W
1, 2026/09/15 09:40:45.450, 4, 16, 2820 MHz, 10251 MHz, P2, 105.35 W
0, 2026/09/15 09:40:45.650, 4, 16, 2835 MHz, 10251 MHz, P2, 111.46 W
1, 2026/09/15 09:40:45.651, 4, 16, 2820 MHz, 10251 MHz, P2, 105.35 W
0, 2026/09/15 09:40:45.851, 4, 16, 2835 MHz, 10251 MHz, P2, 98.69 W
1, 2026/09/15 09:40:45.877, 4, 16, 2820 MHz, 10501 MHz, P0, 93.97 W
0, 2026/09/15 09:40:46.080, 4, 16, 2835 MHz, 10251 MHz, P2, 98.69 W
1, 2026/09/15 09:40:46.081, 4, 16, 2820 MHz, 10501 MHz, P0, 93.97 W
0, 2026/09/15 09:40:46.281, 4, 16, 2835 MHz, 10251 MHz, P2, 98.69 W
1, 2026/09/15 09:40:46.281, 4, 16, 2820 MHz, 10501 MHz, P0, 81.34 W
