# provenance: env=sys sha=717b683182 cmd="nvidia-smi --query-gpu=index,timestamp,pcie.link.gen.current,pcie.link.width.current,clocks.sm,clocks.mem,pstate,power.draw --format=csv -lms 200" date=2026-09-15T09:43:23+00:00 gpu="RTX 4090 x2" driver=610.57.04 exp=EXP-020-appendixC dtype=float round=43
index, timestamp, pcie.link.gen.current, pcie.link.width.current, clocks.current.sm [MHz], clocks.current.memory [MHz], pstate, power.draw [W]
0, 2026/09/15 09:43:28.541, 4, 16, 2835 MHz, 10251 MHz, P2, 111.84 W
1, 2026/09/15 09:43:28.541, 4, 16, 2820 MHz, 10251 MHz, P2, 101.99 W
0, 2026/09/15 09:43:28.741, 4, 16, 2835 MHz, 10251 MHz, P2, 111.84 W
1, 2026/09/15 09:43:28.741, 4, 16, 2820 MHz, 10251 MHz, P2, 101.99 W
0, 2026/09/15 09:43:28.942, 4, 16, 2835 MHz, 10251 MHz, P2, 112.04 W
1, 2026/09/15 09:43:28.942, 4, 16, 2820 MHz, 10251 MHz, P2, 102.35 W
0, 2026/09/15 09:43:29.142, 4, 16, 2835 MHz, 10251 MHz, P2, 112.04 W
1, 2026/09/15 09:43:29.142, 4, 16, 2820 MHz, 10251 MHz, P2, 102.35 W
0, 2026/09/15 09:43:29.342, 4, 16, 2835 MHz, 10251 MHz, P2, 112.39 W
1, 2026/09/15 09:43:29.342, 4, 16, 2820 MHz, 10251 MHz, P2, 102.82 W
0, 2026/09/15 09:43:29.543, 4, 16, 2835 MHz, 10251 MHz, P2, 112.39 W
1, 2026/09/15 09:43:29.543, 4, 16, 2820 MHz, 10251 MHz, P2, 102.82 W
0, 2026/09/15 09:43:29.743, 4, 16, 2835 MHz, 10251 MHz, P2, 112.39 W
1, 2026/09/15 09:43:29.743, 4, 16, 2820 MHz, 10251 MHz, P2, 102.82 W
0, 2026/09/15 09:43:29.943, 4, 16, 2835 MHz, 10251 MHz, P2, 112.30 W
1, 2026/09/15 09:43:29.943, 4, 16, 2820 MHz, 10251 MHz, P2, 102.45 W
0, 2026/09/15 09:43:30.144, 4, 16, 2835 MHz, 10251 MHz, P2, 112.30 W
1, 2026/09/15 09:43:30.144, 4, 16, 2820 MHz, 10251 MHz, P2, 102.45 W
0, 2026/09/15 09:43:30.344, 4, 16, 2835 MHz, 10251 MHz, P2, 112.57 W
1, 2026/09/15 09:43:30.344, 4, 16, 2820 MHz, 10251 MHz, P2, 102.67 W
0, 2026/09/15 09:43:30.545, 4, 16, 2835 MHz, 10251 MHz, P2, 112.57 W
1, 2026/09/15 09:43:30.545, 4, 16, 2820 MHz, 10251 MHz, P2, 102.67 W
0, 2026/09/15 09:43:30.745, 4, 16, 2835 MHz, 10251 MHz, P2, 112.57 W
1, 2026/09/15 09:43:30.745, 4, 16, 2820 MHz, 10251 MHz, P2, 102.67 W
0, 2026/09/15 09:43:30.946, 4, 16, 2835 MHz, 10251 MHz, P2, 112.89 W
1, 2026/09/15 09:43:30.946, 4, 16, 2820 MHz, 10251 MHz, P2, 102.99 W
0, 2026/09/15 09:43:31.146, 4, 16, 2835 MHz, 10251 MHz, P2, 112.89 W
1, 2026/09/15 09:43:31.146, 4, 16, 2820 MHz, 10251 MHz, P2, 102.99 W
0, 2026/09/15 09:43:31.346, 4, 16, 2835 MHz, 10251 MHz, P2, 112.65 W
1, 2026/09/15 09:43:31.347, 4, 16, 2820 MHz, 10251 MHz, P2, 102.62 W
0, 2026/09/15 09:43:31.547, 4, 16, 2835 MHz, 10251 MHz, P2, 112.65 W
1, 2026/09/15 09:43:31.547, 4, 16, 2820 MHz, 10251 MHz, P2, 102.62 W
0, 2026/09/15 09:43:31.747, 4, 16, 2835 MHz, 10251 MHz, P2, 112.65 W
1, 2026/09/15 09:43:31.747, 4, 16, 2820 MHz, 10251 MHz, P2, 102.62 W
0, 2026/09/15 09:43:31.948, 4, 16, 2835 MHz, 10251 MHz, P2, 113.06 W
1, 2026/09/15 09:43:31.948, 4, 16, 2820 MHz, 10251 MHz, P2, 103.04 W
0, 2026/09/15 09:43:32.148, 4, 16, 2835 MHz, 10251 MHz, P2, 113.06 W
1, 2026/09/15 09:43:32.148, 4, 16, 2820 MHz, 10251 MHz, P2, 103.04 W
0, 2026/09/15 09:43:32.349, 4, 16, 2835 MHz, 10251 MHz, P2, 112.96 W
1, 2026/09/15 09:43:32.349, 4, 16, 2820 MHz, 10251 MHz, P2, 103.01 W
0, 2026/09/15 09:43:32.549, 4, 16, 2835 MHz, 10251 MHz, P2, 112.96 W
1, 2026/09/15 09:43:32.549, 4, 16, 2820 MHz, 10251 MHz, P2, 103.01 W
0, 2026/09/15 09:43:32.749, 4, 16, 2835 MHz, 10251 MHz, P2, 112.96 W
1, 2026/09/15 09:43:32.750, 4, 16, 2820 MHz, 10251 MHz, P2, 103.01 W
0, 2026/09/15 09:43:32.950, 4, 16, 2835 MHz, 10251 MHz, P2, 112.55 W
1, 2026/09/15 09:43:32.950, 4, 16, 2820 MHz, 10251 MHz, P2, 102.67 W
0, 2026/09/15 09:43:33.150, 4, 16, 2835 MHz, 10251 MHz, P2, 112.55 W
1, 2026/09/15 09:43:33.150, 4, 16, 2820 MHz, 10251 MHz, P2, 102.67 W
0, 2026/09/15 09:43:33.351, 4, 16, 2835 MHz, 10251 MHz, P2, 113.15 W
1, 2026/09/15 09:43:33.351, 4, 16, 2820 MHz, 10251 MHz, P2, 102.54 W
0, 2026/09/15 09:43:33.551, 4, 16, 2835 MHz, 10251 MHz, P2, 113.15 W
1, 2026/09/15 09:43:33.551, 4, 16, 2820 MHz, 10251 MHz, P2, 102.54 W
0, 2026/09/15 09:43:33.751, 4, 16, 2835 MHz, 10251 MHz, P2, 113.15 W
1, 2026/09/15 09:43:33.752, 4, 16, 2820 MHz, 10251 MHz, P2, 102.54 W
0, 2026/09/15 09:43:33.952, 4, 16, 2835 MHz, 10251 MHz, P2, 114.07 W
1, 2026/09/15 09:43:33.952, 4, 16, 2820 MHz, 10251 MHz, P2, 103.59 W
0, 2026/09/15 09:43:34.152, 4, 16, 2835 MHz, 10251 MHz, P2, 114.07 W
1, 2026/09/15 09:43:34.152, 4, 16, 2820 MHz, 10251 MHz, P2, 103.59 W
0, 2026/09/15 09:43:34.353, 4, 16, 2835 MHz, 10251 MHz, P2, 114.17 W
1, 2026/09/15 09:43:34.353, 4, 16, 2820 MHz, 10251 MHz, P2, 103.87 W
0, 2026/09/15 09:43:34.553, 4, 16, 2835 MHz, 10251 MHz, P2, 114.17 W
1, 2026/09/15 09:43:34.553, 4, 16, 2820 MHz, 10251 MHz, P2, 103.87 W
0, 2026/09/15 09:43:34.753, 4, 16, 2835 MHz, 10251 MHz, P2, 114.17 W
1, 2026/09/15 09:43:34.754, 4, 16, 2820 MHz, 10251 MHz, P2, 103.87 W
0, 2026/09/15 09:43:34.954, 4, 16, 2835 MHz, 10251 MHz, P2, 113.09 W
1, 2026/09/15 09:43:34.954, 4, 16, 2820 MHz, 10251 MHz, P2, 102.94 W
0, 2026/09/15 09:43:35.154, 4, 16, 2835 MHz, 10251 MHz, P2, 113.09 W
1, 2026/09/15 09:43:35.154, 4, 16, 2820 MHz, 10251 MHz, P2, 102.94 W
0, 2026/09/15 09:43:35.354, 4, 16, 2835 MHz, 10251 MHz, P2, 112.95 W
1, 2026/09/15 09:43:35.355, 4, 16, 2820 MHz, 10251 MHz, P2, 102.90 W
0, 2026/09/15 09:43:35.555, 4, 16, 2835 MHz, 10251 MHz, P2, 112.95 W
1, 2026/09/15 09:43:35.555, 4, 16, 2820 MHz, 10251 MHz, P2, 102.90 W
0, 2026/09/15 09:43:35.755, 4, 16, 2835 MHz, 10251 MHz, P2, 112.95 W
1, 2026/09/15 09:43:35.755, 4, 16, 2820 MHz, 10251 MHz, P2, 102.90 W
0, 2026/09/15 09:43:35.956, 4, 16, 2835 MHz, 10251 MHz, P2, 113.12 W
1, 2026/09/15 09:43:35.956, 4, 16, 2820 MHz, 10251 MHz, P2, 102.86 W
0, 2026/09/15 09:43:36.156, 4, 16, 2835 MHz, 10251 MHz, P2, 113.12 W
1, 2026/09/15 09:43:36.156, 4, 16, 2820 MHz, 10251 MHz, P2, 102.86 W
0, 2026/09/15 09:43:36.356, 4, 16, 2835 MHz, 10251 MHz, P2, 113.37 W
1, 2026/09/15 09:43:36.357, 4, 16, 2820 MHz, 10251 MHz, P2, 102.84 W
0, 2026/09/15 09:43:36.557, 4, 16, 2835 MHz, 10251 MHz, P2, 113.37 W
1, 2026/09/15 09:43:36.557, 4, 16, 2820 MHz, 10251 MHz, P2, 102.84 W
0, 2026/09/15 09:43:36.757, 4, 16, 2835 MHz, 10251 MHz, P2, 113.37 W
1, 2026/09/15 09:43:36.757, 4, 16, 2820 MHz, 10251 MHz, P2, 102.84 W
0, 2026/09/15 09:43:36.958, 4, 16, 2835 MHz, 10251 MHz, P2, 114.63 W
1, 2026/09/15 09:43:36.958, 4, 16, 2820 MHz, 10251 MHz, P2, 103.77 W
0, 2026/09/15 09:43:37.158, 4, 16, 2835 MHz, 10251 MHz, P2, 114.63 W
1, 2026/09/15 09:43:37.158, 4, 16, 2820 MHz, 10251 MHz, P2, 103.77 W
0, 2026/09/15 09:43:37.359, 4, 16, 2835 MHz, 10251 MHz, P2, 114.56 W
1, 2026/09/15 09:43:37.359, 4, 16, 2820 MHz, 10251 MHz, P2, 103.92 W
0, 2026/09/15 09:43:37.559, 4, 16, 2835 MHz, 10251 MHz, P2, 114.56 W
1, 2026/09/15 09:43:37.559, 4, 16, 2820 MHz, 10251 MHz, P2, 103.92 W
0, 2026/09/15 09:43:37.759, 4, 16, 2835 MHz, 10251 MHz, P2, 114.56 W
1, 2026/09/15 09:43:37.760, 4, 16, 2820 MHz, 10251 MHz, P2, 103.92 W
0, 2026/09/15 09:43:37.960, 4, 16, 2835 MHz, 10251 MHz, P2, 113.23 W
1, 2026/09/15 09:43:37.960, 4, 16, 2820 MHz, 10251 MHz, P2, 103.24 W
0, 2026/09/15 09:43:38.160, 4, 16, 2835 MHz, 10251 MHz, P2, 113.23 W
1, 2026/09/15 09:43:38.160, 4, 16, 2820 MHz, 10251 MHz, P2, 103.24 W
0, 2026/09/15 09:43:38.361, 4, 16, 2835 MHz, 10251 MHz, P2, 113.13 W
1, 2026/09/15 09:43:38.361, 4, 16, 2820 MHz, 10251 MHz, P2, 102.60 W
0, 2026/09/15 09:43:38.561, 4, 16, 2835 MHz, 10251 MHz, P2, 113.13 W
1, 2026/09/15 09:43:38.561, 4, 16, 2820 MHz, 10251 MHz, P2, 102.60 W
0, 2026/09/15 09:43:38.762, 4, 16, 2835 MHz, 10251 MHz, P2, 113.13 W
1, 2026/09/15 09:43:38.762, 4, 16, 2820 MHz, 10251 MHz, P2, 102.60 W
0, 2026/09/15 09:43:38.962, 4, 16, 2835 MHz, 10251 MHz, P2, 113.08 W
1, 2026/09/15 09:43:38.962, 4, 16, 2820 MHz, 10251 MHz, P2, 102.61 W
0, 2026/09/15 09:43:39.162, 4, 16, 2835 MHz, 10251 MHz, P2, 113.08 W
1, 2026/09/15 09:43:39.163, 4, 16, 2820 MHz, 10251 MHz, P2, 102.61 W
0, 2026/09/15 09:43:39.363, 4, 16, 2835 MHz, 10251 MHz, P2, 112.92 W
1, 2026/09/15 09:43:39.363, 4, 16, 2820 MHz, 10251 MHz, P2, 102.70 W
0, 2026/09/15 09:43:39.563, 4, 16, 2835 MHz, 10251 MHz, P2, 112.92 W
1, 2026/09/15 09:43:39.563, 4, 16, 2820 MHz, 10251 MHz, P2, 102.70 W
0, 2026/09/15 09:43:39.764, 4, 16, 2835 MHz, 10251 MHz, P2, 112.92 W
1, 2026/09/15 09:43:39.764, 4, 16, 2820 MHz, 10251 MHz, P2, 102.70 W
0, 2026/09/15 09:43:39.964, 4, 16, 2835 MHz, 10251 MHz, P2, 112.76 W
1, 2026/09/15 09:43:39.965, 4, 16, 2820 MHz, 10251 MHz, P2, 102.52 W
0, 2026/09/15 09:43:40.165, 4, 16, 2835 MHz, 10251 MHz, P2, 112.76 W
1, 2026/09/15 09:43:40.165, 4, 16, 2820 MHz, 10251 MHz, P2, 102.52 W
0, 2026/09/15 09:43:40.365, 4, 16, 2835 MHz, 10251 MHz, P2, 107.69 W
1, 2026/09/15 09:43:40.365, 4, 16, 2820 MHz, 10251 MHz, P2, 100.19 W
0, 2026/09/15 09:43:40.566, 4, 16, 2835 MHz, 10251 MHz, P2, 107.69 W
1, 2026/09/15 09:43:40.566, 4, 16, 2820 MHz, 10251 MHz, P2, 100.19 W
0, 2026/09/15 09:43:40.766, 4, 16, 2835 MHz, 10251 MHz, P2, 107.69 W
1, 2026/09/15 09:43:40.766, 4, 16, 2820 MHz, 10251 MHz, P2, 100.19 W
0, 2026/09/15 09:43:40.967, 4, 16, 2835 MHz, 10251 MHz, P2, 97.40 W
1, 2026/09/15 09:43:40.967, 4, 16, 2820 MHz, 10501 MHz, P0, 91.03 W
0, 2026/09/15 09:43:41.167, 4, 16, 2835 MHz, 10251 MHz, P2, 97.40 W
1, 2026/09/15 09:43:41.167, 4, 16, 2820 MHz, 10501 MHz, P0, 91.03 W
